Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Frogner, C; Poggio, T",,"Chiappa, S; Calandra, R",,"Frogner, Charlie; Poggio, Tomaso",,,Approximate Inference with Wasserstein Gradient Flows,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"We present a novel approximate inference method for diffusion processes, based on the Wasserstein gradient flow formulation of the diffusion. In this formulation, the time-dependent density of the diffusion is derived as the limit of implicit Euler steps that follow the gradients of a particular free energy functional. Existing methods for computing Wasserstein gradient flows rely on discretization of the domain of the diffusion, prohibiting their application to domains in more than several dimensions. We propose instead a discretization-free inference method that computes the Wasserstein gradient flow directly in a space of continuous functions. We characterize approximation properties of the proposed method and evaluate it on a nonlinear filtering task, finding performance comparable to the state-of-the-art for filtering diffusions.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,2581,2589,,,,,,,,,,,,,,,,WOS:000559931301007,0
C,"Garreau, D; von Luxburg, U",,"Chiappa, S; Calandra, R",,"Garreau, Damien; von Luxburg, Ulrike",,,Explaining the Explainer: A First Theoretical Analysis of LIME,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"Machine learning is used more and more often for sensitive applications, sometimes replacing humans in critical decision-making processes. As such, interpretability of these algorithms is a pressing need. One popular algorithm to provide interpretability is LIME (Local Interpretable Model-Agnostic Explanation). In this paper, we provide the first theoretical analysis of LIME. We derive closed-form expressions for the coefficients of the interpretable model when the function to explain is linear. The good news is that these coefficients are proportional to the gradient of the function to explain: LIME indeed discovers meaningful features. However, our analysis also reveals that poor choices of parameters can lead LIME to miss important features.",,,,,,"Garreau, Damien/0000-0002-7855-2847",,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,1287,1295,,,,,,,,,,,,,,,,WOS:000559931301015,0
C,"Hao, BT; Zhang, AR; Cheng, G",,"Chiappa, S; Calandra, R",,"Hao, Botao; Zhang, Anru; Cheng, Guang",,,Sparse and Low-rank Tensor Estimation via Cubic Sketchings,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"In this paper, we propose a general framework for sparse and low-rank tensor estimation from cubic sketchings. A two-stage non-convex implementation is developed based on sparse tensor decomposition and thresholded gradient descent, which ensures exact recovery in the noiseless case and stable recovery in the noisy case with high probability. The non-asymptotic analysis sheds light on an interplay between optimization error and statistical error. The proposed procedure is shown to be rate-optimal under certain conditions. As a technical by-product, novel high-order concentration inequalities are derived for studying high-moment sub-Gaussian tensors. An interesting tensor formulation illustrates the potential application to high-order interaction pursuit in high-dimensional linear regression.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,1319,1329,,,,,,,,,,,,,,,,WOS:000559931301035,0
C,"Jahani, M; He, X; Ma, CX; Mokhtari, A; Mudigere, D; Ribeiro, A; Takac, M",,"Chiappa, S; Calandra, R",,"Jahani, Majid; He, Xi; Ma, Chenxin; Mokhtari, Aryan; Mudigere, Dheevatsa; Ribeiro, Alejandro; Takac, Martin",,,Efficient Distributed Hessian Free Algorithm for Large-scale Empirical Risk Minimization via Accumulating Sample Strategy,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"In this paper, we propose a Distributed Accumulated Newton Conjugate gradiEnt (DANCE) method in which sample size is gradually increasing to quickly obtain a solution whose empirical loss is under satisfactory statistical accuracy. Our proposed method is multistage in which the solution of a stage serves as a warm start for the next stage which contains more samples (including the samples in the previous stage). The proposed multistage algorithm reduces the number of passes over data to achieve the statistical accuracy of the full training set. Moreover, our algorithm in nature is easy to be distributed and shares the strong scaling property indicating that acceleration is always expected by using more computing nodes. Various iteration complexity results regarding descent direction computation, communication efficiency and stopping criteria are analyzed under convex setting. Our numerical results illustrate that the proposed method outperforms other comparable methods for solving learning problems including neural networks.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,2634,2643,,,,,,,,,,,,,,,,WOS:000559931301057,0
C,"Janati, H; Cuturi, M; Gramfort, A",,"Chiappa, S; Calandra, R",,"Janati, Hicham; Cuturi, Marco; Gramfort, Alexandre",,,Spatio-Temporal Alignments: Optimal transport through space and time,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"Comparing data defined over space and time is notoriously hard. It involves quantifying both spatial and temporal variability while taking into account the chronological structure of the data. Dynamic Time Warping (DTW) computes a minimal cost alignment between time series that preserves the chronological order but is inherently blind to spatio-temporal shifts. In this paper, we propose Spatio-Temporal Alignments (STA), a new differentiable formulation of DTW that captures spatial and temporal variability. Spatial differences between time samples are captured using regularized Optimal transport. While temporal alignment cost exploits a smooth variant of DTW called soft-DTW. We show how smoothing DTW leads to alignment costs that increase quadratically with time shifts. The costs are expressed using an unbalanced Wasserstein distance to cope with observations that are not probabilities. Experiments on handwritten letters and brain imaging data confirm our theoretical findings and illustrate the effectiveness of STA as a dissimilarity for spatio-temporal data.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,1695,1703,,,,,,,,,,,,,,,,WOS:000559931301058,0
C,"Kuzelka, O; Wang, YY",,"Chiappa, S; Calandra, R",,"Kuzelka, Ondrej; Wang, Yuyi",,,Domain-Liftability of Relational Marginal Polytopes,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"We study computational aspects of relational marginal polytopes which are statistical relational learning counterparts of marginal polytopes, well-known from probabilistic graphical models. Here, given some first-order logic formula, we can define its relational marginal statistic to be the fraction of groundings that make this formula true in a given possible world. For a list of first-order logic formulas, the relational marginal polytope is the set of all points that correspond to expected values of the relational marginal statistics that are realizable. In this paper we study the following two problems: (i) Do domain-liftability results for the partition functions of Markov logic networks (MLNs) carry over to the problem of relational marginal polytope construction? (ii) Is the relational marginal polytope containment problem hard under some plausible complexity-theoretic assumptions? Our positive results have consequences for lifted weight learning of MLNs. In particular, we show that weight learning of MLNs is domain-liftable whenever the computation of the partition function of the respective MLNs is domain-liftable (this result has not been rigorously proven before).",,,,,"Krejcar, Ondrej/A-8639-2008; Kuzelka, Ondrej/T-3922-2017","Krejcar, Ondrej/0000-0002-5992-2574; Kuzelka, Ondrej/0000-0002-6523-9114",,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,2284,2291,,,,,,,,,,,,,,,,WOS:000559931301090,0
C,"Li, XC; Wong, TKL; Chen, RTQ; Duvenaud, D",,"Chiappa, S; Calandra, R",,"Li, Xuechen; Wong, Ting-Kam Leonard; Chen, Ricky T. Q.; Duvenaud, David",,,Scalable Gradients for Stochastic Differential Equations,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"The adjoint sensitivity method scalably computes gradients of solutions to ordinary differential equations. We generalize this method to stochastic differential equations, allowing time-efficient and constant-memory computation of gradients with high-order adaptive solvers. Specifically, we derive a stochastic differential equation whose solution is the gradient, a memory-efficient algorithm for caching noise, and conditions under which numerical solutions converge. In addition, we combine our method with gradient-based stochastic variational inference for latent stochastic differential equations. We use our method to fit stochastic dynamics defined by neural networks, achieving competitive performance on a 50-dimensional motion capture dataset.",,,,,"Chen, Ricky Tian Qi/AAS-3168-2021",,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,3870,3881,,,,,,,,,,,,,,,,WOS:000559931302009,0
C,"Liu, L; Shen, YY; Li, TY; Caramanis, C",,"Chiappa, S; Calandra, R",,"Liu, Liu; Shen, Yanyao; Li, Tianyang; Caramanis, Constantine",,,High Dimensional Robust Sparse Regression,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"We provide a novel {and to the best of our knowledge, the first {algorithm for high dimensional sparse regression with constant fraction of corruptions in explanatory and/or response variables. Our algorithm recovers the true sparse parameters with sub-linear sample complexity, in the presence of a constant fraction of arbitrary corruptions. Our main contribution is a robust variant of Iterative Hard Thresholding. Using this, we provide accurate estimators: when the covariance matrix in sparse regression is identity, our error guarantee is near information-theoretically optimal. We then deal with robust sparse regression with unknown structured covariance matrix. We propose a filtering algorithm which consists of a novel randomized outlier removal technique for robust sparse mean estimation that may be of interest in its own right: the filtering algorithm is flexible enough to deal with unknown covariance. Also, it is orderwise more efficient computationally than the ellipsoid algorithm. Using sub-linear sample complexity, our algorithm achieves the best known (and first) error guarantee. We demonstrate the effectiveness on large-scale sparse regression problems with arbitrary corruptions.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,411,420,,,,,,,,,,,,,,,,WOS:000559931302015,0
C,"Lu, CK; Yang, SCH; Hao, XR; Shafto, P",,"Chiappa, S; Calandra, R",,"Lu, Chi-Ken; Yang, Scott Cheng-Hsin; Hao, Xiaoran; Shafto, Patrick",,,Interpretable Deep Gaussian Processes with Moments,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"Deep Gaussian Processes (DGPs) combine the expressiveness of Deep Neural Networks (DNNs) with quantified uncertainty of Gaussian Processes (GPs). Expressive power and intractable inference both result from the non-Gaussian distribution over composition functions. We propose interpretable DGP based on approximating DGP as a GP by calculating the exact moments, which additionally identify the heavy-tailed nature of some DGP distributions. Consequently, our approach admits interpretation as both NNs with specified activation functions and as a variational approximation to DGP. We identify the expressivity parameter of DGP and find non-local and non-stationary correlation from DGP composition. We provide general recipes for deriving the effective kernels for DGP of two, three, or infinitely many layers, composed of homogeneous or heterogeneous kernels. Results illustrate the expressiveness of our effective kernels through samples from the prior and inference on simulated and real data and demonstrate advantages of interpretability by analysis of analytic forms, and draw relations and equivalences across kernels.",,,,,"Yang, Scott Cheng-Hsin/GMW-8090-2022; Lu, Chi-Ken/AAR-3629-2020","Lu, Chi-Ken/0000-0003-1329-6069",,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,613,622,,,,,,,,,,,,,,,,WOS:000559931302020,0
C,"Park, TE; Moon, T",,"Chiappa, S; Calandra, R",,"Park, Tae-Eon; Moon, Taesup",,,Unsupervised Neural Universal Denoiser for Finite-Input General-Output Noisy Channel,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"We devise a novel neural network-based universal denoiser for the finite-input, general-output (FIGO) channel. Based on the assumption of known noisy channel densities, which is realistic in many practical scenarios, we train the network such that it can denoise as well as the best sliding window denoiser for any given underlying clean source data. Our algorithm, dubbed as Generalized CUDE (Gen-CUDE), enjoys several desirable properties; it can be trained in an unsupervised manner (solely based on the noisy observation data), has much smaller computational complexity compared to the previously developed universal denoiser for the same setting, and has much tighter upper bound on the denoising performance, which is obtained by a theoretical analysis. In our experiments, we show such tighter upper bound is also realized in practice by showing that Gen-CUDE achieves much better denoising results compared to other strong baselines for both synthetic and real underlying clean sequences.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,331,339,,,,,,,,,,,,,,,,WOS:000559931302065,0
C,"Schreuder, N; Brunel, VE; Dalalyan, A",,"Chiappa, S; Calandra, R",,"Schreuder, Nicolas; Brunel, Victor-Emmanuel; Dalalyan, Arnak",,,A nonasymptotic law of iterated logarithm for general M-estimators,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"M-estimators are ubiquitous in machine learning and statistical learning theory. They are used both for defining prediction strategies and for evaluating their precision. In this paper, we propose the first non-asymptotic any-time deviation bounds for general M-estimators, where any-time means that the bound holds with a prescribed probability for every sample size. These bounds are non-asymptotic versions of the law of iterated logarithm. They are established under general assumptions such as Lipschitz continuity of the loss function and (local) curvature of the population risk. These conditions are satisfied for most examples used in machine learning, including those ensuring robustness to outliers and to heavy-tailed distributions. As an example of application, we consider the problem of best arm identification in a stochastic multi-armed bandit setting. We show that the established bound can be converted into a new algorithm, with provably optimal theoretical guarantees. Numerical experiments illustrating the validity of the algorithm are reported.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,1331,1340,,,,,,,,,,,,,,,,WOS:000559931300068,0
C,"Shi, JX; Titsias, MK; Mnih, A",,"Chiappa, S; Calandra, R",,"Shi, Jiaxin; Titsias, Michalis K.; Mnih, Andriy",,,Sparse Orthogonal Variational Inference for Gaussian Processes,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"We introduce a new interpretation of sparse variational approximations for Gaussian processes using inducing points, which can lead to more scalable algorithms than previous methods. It is based on decomposing a Gaussian process as a sum of two independent processes: one spanned by a finite basis of inducing points and the other capturing the remaining variation. We show that this formulation recovers existing approximations and at the same time allows to obtain tighter lower bounds on the marginal likelihood and new stochastic variational inference algorithms. We demonstrate the efficiency of these algorithms in several Gaussian process models ranging from standard regression to multi-class classification using (deep) convolutional Gaussian processes and report state-of-the-art results on CIFAR-10 among purely GP-based models.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,,,,,,,,,,,,,,,,,,WOS:000559931303018,0
C,"Shilton, A; Gupta, S; Rana, S; Vellanki, P; Park, L; Li, C; Venkatesh, S; Dorin, T; Sutti, A; Rubin, D; Slezak, T; Vahid, A; Height, M",,"Chiappa, S; Calandra, R",,"Shilton, Alistair; Gupta, Sunil; Rana, Santu; Vellanki, Pratibha; Park, Laurence; Li, Cheng; Venkatesh, Svetha; Dorin, Thomas; Sutti, Alessandra; Rubin, David; Slezak, Teo; Vahid, Alireza; Height, Murray",,,Accelerated Bayesian Optimization through Weight-Prior Tuning,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"Bayesian optimization (BO) is a widely-used method for optimizing expensive (to evaluate) problems. At the core of most BO methods is the modeling of the objective function using a Gaussian Process (GP) whose covariance is selected from a set of standard covariance functions. From a weight-space view, this models the objective as a linear function in a feature space implied by the given covariance K, with an arbitrary Gaussian weight prior w similar to N(0, I). In many practical applications there is data available that has a similar (covariance) structure to the objective, but which, having different form, cannot be used directly in standard transfer learning. In this paper we show how such auxiliary data may be used to construct a GP covariance corresponding to a more appropriate weight prior for the objective function. Building on this, we show that we may accelerate BO by modeling the objective function using this (learned) weight prior, which we demonstrate on both test functions and a practical application to short-polymer fibre manufacture.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,,,,,,,,,,,,,,,,,,WOS:000559931303019,0
C,"Tao, M; Ohsawa, T",,"Chiappa, S; Calandra, R",,"Tao, Molei; Ohsawa, Tomoki",,,"Variational Optimization on Lie Groups, with Examples of Leading (Generalized) Eigenvalue Problems","INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"The article considers smooth optimization of functions on Lie groups. By generalizing NAG variational principle in vector space (Wibisono et al., 2016) to Lie groups, continuous Lie-NAG dynamics which are guaranteed to converge to local optimum are obtained. They correspond to momentum versions of gradient flow on Lie groups. A particular case of SO(n) is then studied in details, with objective functions corresponding to leading Generalized EigenValue problems: the Lie-NAG dynamics are first made explicit in coordinates, and then discretized in structure preserving fashions, resulting in optimization algorithms with faithful energy behavior (due to conformal symplecticity) and exactly remaining on the Lie group. Stochastic gradient versions are also investigated. Numerical experiments on both synthetic data and practical problem (LDA for MNIST) demonstrate the effectiveness of the proposed methods as optimization algorithms (not as a classification method).",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,,,,,,,,,,,,,,,,,,WOS:000559931303038,0
C,"Vieillard, N; Scherrer, B; Pietquin, O; Geist, M",,"Chiappa, S; Calandra, R",,"Vieillard, Nino; Scherrer, Bruno; Pietquin, Olivier; Geist, Matthieu",,,Momentum in Reinforcement Learning,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"We adapt the optimization's concept of momentum to reinforcement learning. Seeing the state-action value functions as an analog to the gradients in optimization, we interpret momentum as an average of consecutive q-functions. We derive Momentum Value Iteration (MoVI), a variation of Value iteration that incorporates this momentum idea. Our analysis shows that this allows MoVI to average errors over successive iterations. We show that the proposed approach can be readily extended to deep learning. Specifically,we propose a simple improvement on DQN based on MoVI, and experiment it on Atari games.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,,,,,,,,,,,,,,,,,,WOS:000559931303055,0
C,"Weilbach, C; Beronov, B; Harvey, W; Wood, F",,"Chiappa, S; Calandra, R",,"Weilbach, Christian; Beronov, Boyan; Harvey, William; Wood, Frank",,,Structured Conditional Continuous Normalizing Flows for Efficient Amortized Inference in Graphical Models,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"We exploit minimally faithful inversion of graphical model structures to specify sparse continuous normalizing flows (CNFs) for amortized inference. We find that the sparsity of this factorization can be exploited to reduce the numbers of parameters in the neural network, adaptive integration steps of the flow, and consequently FLOPs at both training and inference time without decreasing performance in comparison to unconstrained flows. By expressing the structure inversion as a compilation pass in a probabilistic programming language, we are able to apply it in a novel way to models as complex as convolutional neural networks. Furthermore, we extend the training objective for CNFs in the context of inference amortization to the symmetric Kullback-Leibler divergence, and demonstrate its theoretical and practical advantages.",,,,,"Beronov, Boyan/AAC-1242-2020","Beronov, Boyan/0000-0002-0900-752X",,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,,,,,,,,,,,,,,,,,,WOS:000559931303076,0
C,"Zhang, RQ; Cooper, AF; De Sa, C",,"Chiappa, S; Calandra, R",,"Zhang, Ruqi; Cooper, A. Feder; De Sa, Christopher",,,AMAGOLD: Amortized Metropolis Adjustment for Efficient Stochastic Gradient MCMC,"INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 108",Proceedings of Machine Learning Research,,,,23rd International Conference on Artificial Intelligence and Statistics (AISTATS),"AUG 26-28, 2020",ELECTR NETWORK,,,,,"Stochastic gradient Hamiltonian Monte Carlo (SGHMC) is an efficient method for sampling from continuous distributions. It is a faster alternative to HMC: instead of using the whole dataset at each iteration, SGHMC uses only a subsample. This improves performance, but introduces bias that can cause SGHMC to converge to the wrong distribution. One can prevent this using a step size that decays to zero, but such a step size schedule can drastically slow down convergence. To address this tension, we propose a novel second-order SGMCMC algorithm-AMAGOLD-that infrequently uses Metropolis-Hastings (M-H) corrections to remove bias. The infrequency of corrections amortizes their cost. We prove AMAGOLD converges to the target distribution with a fixed, rather than a diminishing, step size, and that its convergence rate is at most a constant factor slower than a full-batch baseline. We empirically demonstrate AMAGOLD's effectiveness on synthetic distributions, Bayesian logistic regression, and Bayesian neural networks.",,,,,,"Zhang, Ruqi/0000-0002-4340-0528",,,,,,,,,,,,,2640-3498,,,,,,2020,108,,,,,,2142,2151,,,,,,,,,,,,,,,,WOS:000559931304011,0
C,"Amari, S; Karakida, R; Oizumi, M",,"Chaudhuri, K; Sugiyama, M",,"Amari, Shun-ichi; Karakida, Ryo; Oizumi, Masafumi",,,Fisher Information and Natural Gradient Learning in Random Deep Networks,"22ND INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 89",Proceedings of Machine Learning Research,,,,22nd International Conference on Artificial Intelligence and Statistics (AISTATS),"APR 16-18, 2019","Naha, JAPAN",,,,,"The parameter space of a deep neural network is a Riemannian manifold, where the metric is defined by the Fisher information matrix. The natural gradient method uses the steepest descent direction in a Riemannian manifold, but it requires inversion of the Fisher matrix, however, which is practically difficult. The present paper uses statistical neurodynamical method to reveal the properties of the Fisher information matrix in a net of random connections. We prove that the Fisher information matrix is unit-wise block diagonal supplemented by small order terms of off-block-diagonal elements. We further prove that the Fisher information matrix of a single unit has a simple reduced form, a sum of a diagonal matrix and a rank 2 matrix of weight-bias correlations. We obtain the inverse of Fisher information explicitly. We then have an explicit form of the approximate natural gradient, without relying on the matrix inversion.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2019,89,,,,,,694,702,,,,,,,,,,,,,,,,WOS:000509687900072,0
C,"Gaboardi, M; Rogers, R; Sheffet, O",,"Chaudhuri, K; Sugiyama, M",,"Gaboardi, Marco; Rogers, Ryan; Sheffet, Or",,,Locally Private Mean Estimation: Z-test and Tight Confidence Intervals,"22ND INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 89",Proceedings of Machine Learning Research,,,,22nd International Conference on Artificial Intelligence and Statistics (AISTATS),"APR 16-18, 2019","Naha, JAPAN",,,,,"This work provides tight upper- and lower-bounds for the problem of mean estimation under differential privacy in the local-model, when the input is composed of n i.i.d. drawn samples from a Gaussian. Our algorithms result in a (1 - beta)-confidence interval for the underlying distribution's mean mu of length O (sigma root log(n/beta)log(1/beta)/epsilon root n). In addition, our algorithms leverage on binary search using local differential privacy for quantile estimation, a result which may be of separate interest. Moreover, our algorithms have a matching lower-bound, where we prove that any one-shot (each individual is presented with a single query) local differentially private algorithm must return an interval of length Omega(sigma root log(1/beta)/epsilon root n).",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2019,89,,,,,,,,,,,,,,,,,,,,,,,WOS:000509687902061,0
C,"Gao, SY; Brekelmans, R; Ver Steeg, G; Galstyan, A",,"Chaudhuri, K; Sugiyama, M",,"Gao, Shuyang; Brekelmans, Rob; Ver Steeg, Greg; Galstyan, Aram",,,Auto-Encoding Total Correlation Explanation,"22ND INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 89",Proceedings of Machine Learning Research,,,,22nd International Conference on Artificial Intelligence and Statistics (AISTATS),"APR 16-18, 2019","Naha, JAPAN",,,,,"Advances in unsupervised learning enable reconstruction and generation of samples from complex distributions, but this success is marred by the inscrutability of the representations learned. We propose an informationtheoretic approach to characterizing disentanglement and dependence in representation learning using multivariate mutual information, also called total correlation. The principle of Total Cor-relation Ex-planation (CorEx) has motivated successful unsupervised learning applications across a variety of domains but under some restrictive assumptions. Here we relax those restrictions by introducing a flexible variational lower bound to CorEx. Surprisingly, we find this lower bound is equivalent to the one in variational autoencoders (VAE) under certain conditions. This information-theoretic view of VAE deepens our understanding of hierarchical VAE and motivates a new algorithm, AnchorVAE, that makes latent codes more interpretable through information maximization and enables generation of richer and more realistic samples.",,,,,,"Galstyan, Aram/0000-0003-4215-0886; Ver Steeg, Greg/0000-0002-0793-141X",,,,,,,,,,,,,2640-3498,,,,,,2019,89,,,,,,,,,,,,,,,,,,,,,,,WOS:000509687901021,0
C,"Gasthaus, J; Benidis, K; Wang, YY; Rangapuram, SS; Salinas, D; Flunkert, V; Januschowski, T",,"Chaudhuri, K; Sugiyama, M",,"Gasthaus, Jan; Benidis, Konstantinos; Wang, Yuyang; Rangapuram, Syama S.; Salinas, David; Flunkert, Valentin; Januschowski, Tim",,,Probabilistic Forecasting with Spline Quantile Function RNNs,"22ND INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS, VOL 89",Proceedings of Machine Learning Research,,,,22nd International Conference on Artificial Intelligence and Statistics (AISTATS),"APR 16-18, 2019","Naha, JAPAN",,,,,"In this paper, we propose a flexible method for probabilistic modeling with conditional quantile functions using monotonic regression splines. The shape of the spline is parameterized by a neural network whose parameters are learned by minimizing the continuous ranked probability score. Within this framework, we propose a method for probabilistic time series forecasting, which combines the modeling capacity of recurrent neural networks with the flexibility of a splinebased representation of the output distribution. Unlike methods based on parametric probability density functions and maximum likelihood estimation, the proposed method can flexibly adapt to different output distributions without manual intervention. We empirically demonstrate the effectiveness of the approach on synthetic and real-world data sets.",,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2019,89,,,,,,,,,,,,,,,,,,,,,,,WOS:000509687901098,0
