Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Popel, DV",,,,"Popel, DV",,,Conquering uncertainty in multiple-valued logic design,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"In modern science, significant advances are typically made at cross- roads of disciplines. Thus, many optimization problems in Multiple- valued Logic Design have been successfully approached using ideas and techniques from Artificial Intelligence. In particular, improvements in multiple- valued logic design have been made by exploiting information/ uncertainty measures. In this paper, we review well- known information measures in the multiple- valued domain and consider some methods of finding information measures for completely or incompletely specified functions with multiple- valued and continuous attributes. In this respect, the paper addresses the problem known as discretization and introduces a method of finding an optimal representation of continuous data in the multiple- valued domain. We also propose a technique for efficient calculation of different information measures using Multiple-valued Decision Diagrams. As one application of our technique, we outline an approach to synthesizing digital circuits derived from decision diagrams that can yield to reduction in power dissipation. The paper also shows the impact in several important areas of multiple-valued system design including ( i) fuzzy logic, ( ii) quantum computing systems, and ( iii) data mining.",,,,,,,,,,,,,,,,,,,0269-2821,1573-7462,,,,DEC,2003.0,20.0,3-4,,,,,419.0,443,,10.1023/B:AIRE.0000006604.26496.2d,0.0,,,,,,,,,,,,,WOS:000186971300008,0
J,"Domingo, P; Garcia-Crespo, A; Ruiz, B; Iglesias, A",,,,"Domingo, P; Garcia-Crespo, A; Ruiz, B; Iglesias, A",,,EDU-EX: A tool for auto-regulated intelligent tutoring systems development based on models,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"In recent years there has been an upsurge in forms of instruction that envisage a permanent and ongoing involvement in education of novel concepts such as planned and personalised instruction and autonomous learning. A large number of problems that arise in education today may be solved by introducing new technologies into the educational environment, as they allow the form and content of tutoring systems to be tailored to each individual. The application of Artificial Intelligence techniques is helping open up new prospects in the field of teaching and learning. Using Artificial Intelligence techniques in education has the advantage of making it possible to represent expert reasoning and knowledge skills, and to take advantage of this experience in education. This study has involved the development of a tool to generate auto-regulated intelligent tutoring systems based on models. This form of representation makes it possible to break down, organise and represent information so as to enable the easy creation of functional intelligent computerised tutoring systems. Information about the subject in question, about inference mechanisms, and of a pedagogical nature (independent of any one strategy) is all separated. The tool also enables knowledge acquired by a student to be constantly monitored with a view to auto-regulating the course contents.",,,,,"Crespo, Angel García/AAY-4578-2020; RUIZ MEZCUA, BELEN/Q-6537-2017","Crespo, Angel García/0000-0003-4206-7601; RUIZ MEZCUA, BELEN/0000-0003-1993-8325; Iglesias, Ana/0000-0002-4685-5034",,,,,,,,,,,,,0269-2821,1573-7462,,,,SEP,2002.0,18.0,1,,,,,15.0,32,,10.1023/A:1016388100322,0.0,,,,,,,,,,,,,WOS:000176893900002,0
J,"Augusto, JC",,,,"Augusto, JC",,,The logical approach to temporal reasoning,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Temporal reasoning started to be considered as a subject of study in artificial intelligence in the late 1970's. Since then several ways to represent and use temporal knowledge have been suggested. As a result of that, there are several formalisms capable of coping with temporal notions in some way or other. They range from isolated proposals to complex systems where the temporal aspect is used together with other important features for the task of modelling an intelligent agent. The purposes of this article are to summarize logic-based temporal reasoning research and give a glance on the different research tracks envisaging future lines of research. It is intended to be useful to those who need to be involved in systems having these characteristics and also an occasion to present newcomers some problems in the area that still waits for a solution.",,,,,"Augusto, Juan Carlos/AAJ-2288-2020",,,,,,,,,,,,,,0269-2821,1573-7462,,,,DEC,2001.0,16.0,4,,,,,301.0,333,,10.1023/A:1012551818243,0.0,,,,,,,,,,,,,WOS:000171941300002,0
J,"Datta, P; Masand, B; Mani, DR; Li, B",,,,"Datta, P; Masand, B; Mani, DR; Li, B",,,Automated cellular modeling and prediction on a large scale,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"We describe CHAMP (CHurn Analysis, Modeling, and Prediction), an automated system for modeling cellular subscriber churn that is predicting which customers will discontinue cellular phone service. We describe various issues related to developing and deploying this system including automating data access from a remote data warehouse, preprocessing, feature selection, model validation, and optimization to reflect business tradeoffs. Using data from GTE's data warehouse for cellular phone customers, CHAMP is capable of developing churn models customized by region for over one hundred GTE cellular phone markets totaling over 5 million customers. Every month churn factors are identified for each geographic region and models are updated to generate churn scores predicting who is likely to chum in the short term. Learning methods such as decision trees and genetic algorithms are used for feature selection and a cascade neural network is used for predicting chum scores. In addition to producing churn scores, CHAMP also produces qualitative results in the form of rules and comparison of market trends that are disseminated through a web based interface.",,,,,"Hou, Yanru/AAH-6077-2019","Mani, D. R./0000-0003-3914-133X",,,,,,,,,,,,,0269-2821,,,,,DEC,2000.0,14.0,6,,,,,485.0,502,,10.1023/A:1006643109702,0.0,,,,,,,,,,,,,WOS:000167828000003,0
J,"MacLeod, C; Dror, G; Maxwell, G",,,,"MacLeod, C; Dror, G; Maxwell, G",,,Training artificial neural networks using Taguchi methods,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"This paper shows how the process optimization methods known as Taguchi methods may be applied to the training of Artificial Neural Networks. A comparison is made between the efficiency of training using Taguchi methods and the efficiency of conventional training methods; attention is drawn to the advantages of Taguchi methods. Further, it is shown that Taguchi methods offer potential benefits in evaluating network behaviour such as the ability to examine interaction of weights and neurons within a network.",,,,,,"Maxwell, Grant/0000-0002-5851-670X",,,,,,,,,,,,,0269-2821,,,,,JUN,1999.0,13.0,3,,,,,177.0,184,,10.1023/A:1006534203575,0.0,,,,,,,,,,,,,WOS:000081059400001,0
J,"Han, YJ; Cho, YJ; Lambert, WE; Bragg, CK",,,,"Han, YJ; Cho, YJ; Lambert, WE; Bragg, CK",,,Identification and measurement of convolutions in cotton fiber using image analysis,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"An image analysis procedure was developed to quantify morphological characteristics of convolutions in individual cotton fibers without pre-tensioning or orientation requirements. The image of each fiber was captured by a PC-based color imaging system using a conventional microscope. Ends of individual cotton fibers were glued on a microscope slide without any tension or straightening. A modified watershed technique was implemented to identify individual convolution segments, which were defined as sections of the fiber bordered by two neighboring convolutions. Length, area and perimeter of each convolution segment were measured directly from the image. Average width, shape factor and number of convolution segments in mm were calculated from the measured parameters. Performance of the image analysis algorithm was compared with visual inspection for number and position of convolution segments in three different varieties of cotton. Image analysis results agreed with visual inspection in 89.6% of the tested images.",,,,,,,,,,,,,,,,,,,0269-2821,,,,,FEB,1998.0,12.0,1-3,,,,,201.0,211,,10.1023/A:1006521329471,0.0,,,,,,,,,,,,,WOS:000074581300011,0
J,"Maron, O; Moore, AW",,,,"Maron, O; Moore, AW",,,The racing algorithm: Model selection for lazy learners,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Given a set of models and some training data, we would like to find the model that best describes the data. Finding the model with the lowest generalization error is a computationally expensive process, especially if the number of testing points is high or if the number of models is large. Optimization techniques such as hill climbing or genetic algorithms are helpful but can end up with a model that is arbitrarily worse than the best one or cannot be used because there is no distance metric on the space of discrete models. In this paper we develop a technique called ''racing'' that tests the set of models in parallel, quickly discards those models that are clearly inferior and concentrates the computational effort on differentiating among the better models, Racing is especially suitable for selecting among lazy learners since training requires negligible expense, and incremental testing using leave-one-out cross validation is efficient. We use racing to select among various lazy learning algorithms and to find relevant features in applications ranging from robot juggling to lesion detection in MRI[ scans.",,,,,,,,,,,,,,,,,,,0269-2821,,,,,FEB,1997.0,11.0,1-5,,,,,193.0,225,,10.1023/A:1006556606079,0.0,,,,,,,,,,,,,WOS:A1997XE77700008,0
J,"Marconi, D",,,,"Marconi, D",,,Work on the integration of language and vision at the University of Torino,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0269-2821,,,,,APR,1996.0,10.0,1-2,,,,,15.0,20,,10.1007/BF00159212,0.0,,,,,,,,,,,,,WOS:A1996UN21200003,0
J,"TIJERINO, YA; ABE, S; MIYASATO, T; KISHINO, F",,,,"TIJERINO, YA; ABE, S; MIYASATO, T; KISHINO, F",,,"WHAT YOU SAY IS WHAT YOU SEE - INTERACTIVE GENERATION, MANIPULATION AND MODIFICATION OF 3-D SHAPES BASED ON VERBAL DESCRIPTIONS",ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"The advent of virtual reality (VR) introduced a paradigm for human-to-human communication in which 3-D shapes can be manipulated in real time in a new kind of computer supported cooperative workspace (CSCW) (Takemura and Kishino 1992). However, mere manipulation - either with 3-D input devices (e.g., the DataGlove(TM 1)) or with spoken language (Mochizuki and Kishino 1991) - does not do justice to this new paradigm, which could prove to be revolutionary for human-to-human and human-to-machine - communication. This paper discusses the possibility of providing the means for VR-based CSCW participants not only to interactively manipulate, but also to generate and modify 3-D shapes using verbal descriptions, along with simple hand gestures. To this end, the paper also proposes a framework for interactive indexing of knowledge-level descriptions (Newell 1982, Tijerino and Mizoguchi 1993) of human intentions to a symbol-level representation based on deformable superquadrics (Pentland 1986; Horikoshi and Kasahara 1990, Terzopoulos 1991). This framework, at least, breaks ground in integration of natural language with interactive computer graphics.",,,,,,,,,,,,,,,,,,,0269-2821,,,,,,1994.0,8.0,2-3,,,,,215.0,234,,10.1007/BF00849075,0.0,,,,,,,,,,,,,WOS:A1994QB65000009,0
J,"MORGAN, T",,,,"MORGAN, T",,,COMPETENCE AND RESPONSIBILITY IN INTELLIGENT SYSTEMS,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,The capabilities of Artificial Intelligence have increased dramatically over the last decade. We can now contemplate the use of automation in tasks which were previously considered the exclusive domain of human professionals. Such a possibility raises new legal issues. This paper argues the need for finding methods of assessing the competence of such systems in order to assign responsibility for their actions.,,,,,,,,,,,,,,,,,,,0269-2821,,,,,,1992.0,6.0,2,,,,,217.0,226,,10.1007/BF00150235,0.0,,,,,,,,,,,,,WOS:A1992JD63200007,0
J,"BELL, J",,,,"BELL, J",,,"NONMONOTONIC REASONING, NONMONOTONIC LOGICS AND REASONING ABOUT CHANGE",ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0269-2821,,,,,,1990.0,4.0,2,,,,,79.0,108,,10.1007/BF00133188,0.0,,,,,,,,,,,,,WOS:A1990DA13200001,0
J,"FORSYTH, R",,,,"FORSYTH, R",,,THE TROUBLE WITH AI,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0269-2821,,,,,,1988.0,2.0,1,,,,,67.0,77,,10.1007/BF00139626,0.0,,,,,,,,,,,,,WOS:A1988M104400004,0
J,"Wong, A; Back, T; Kononova, AV; Plaat, A",,,,"Wong, Annie; Back, Thomas; Kononova, Anna, V; Plaat, Aske",,,Deep multiagent reinforcement learning: challenges and directions,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"This paper surveys the field of deep multiagent reinforcement learning (RL). The combination of deep neural networks with RL has gained increased traction in recent years and is slowly shifting the focus from single-agent to multiagent environments. Dealing with multiple agents is inherently more complex as (a) the future rewards depend on multiple players' joint actions and (b) the computational complexity increases. We present the most common multiagent problem representations and their main challenges, and identify five research areas that address one or more of these challenges: centralised training and decentralised execution, opponent modelling, communication, efficient coordination, and reward shaping. We find that many computational studies rely on unrealistic assumptions or are not generalisable to other settings; they struggle to overcome the curse of dimensionality or nonstationarity. Approaches from psychology and sociology capture promising relevant behaviours, such as communication and coordination, to help agents achieve better performance in multiagent settings. We suggest that, for multiagent RL to be successful, future research should address these challenges with an interdisciplinary approach to open up new possibilities in multiagent RL.",,,,,"Kononova, Anna V./AAF-7925-2019","Kononova, Anna V./0000-0002-4138-7024; Back, Thomas/0000-0001-6768-1478; Wong, Annie/0000-0002-8698-974X; Plaat, Aske/0000-0001-7202-3322",,,,,,,,,,,,,0269-2821,1573-7462,,,,,,,,,,,,,,,10.1007/s10462-022-10299-x,0.0,,OCT 2022,,,,,,,,,,,WOS:000870116900001,0
J,"Mol, EAN; Kumar, MBS",,,,"Mol, E. A. Nismi; Kumar, M. B. Santosh",,,Review on knowledge extraction from text and scope in agriculture domain,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Knowledge extraction is meant by acquiring relevant information from the unstructured document in natural language and representing them in a structured form. Enormous information in various domains, including agriculture, is available in the natural language from several resources. The knowledge needs to be represented in a structured format to understand and process by a machine for automating various applications. This paper reviews different computational approaches like rule-based and learning-based methods and explores the various techniques, features, tools, datasets, and evaluation metrics adopted for knowledge extraction from the most relevant literature.",,,,,,,,,,,,,,,,,,,0269-2821,1573-7462,,,,,,,,,,,,,,,10.1007/s10462-022-10239-9,0.0,,SEP 2022,,,,,,,,,,,WOS:000863144700001,0
J,"Tang, J; Duan, HB; Lao, SY",,,,"Tang, Jun; Duan, Haibin; Lao, Songyang",,,Swarm intelligence algorithms for multiple unmanned aerial vehicles collaboration: a comprehensive review,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Over the past decade, unmanned aerial vehicles (UAVs) have demonstrated increasing promise. In this context, we provide a review on swarm intelligence algorithms that play an extremely important role in multiple UAV collaborations. The study focuses on four aspects we consider relevant for the topic: collision avoidance, task assignment, path planning, and formation reconfiguration. A comprehensive investigation of selected typical algorithms that analyses their merits and demerits in the context of multi-UAV collaboration is presented. This research summarises the basic structure of swarm intelligence algorithms, which consists of several fundamental phases; and provides a comprehensive survey of swarm intelligence algorithms for the four aspects of multi-UAV collaboration. Besides, by analysing these key technologies and related applications, the research trends and challenges are highlighted. This broad review is an outline for scholars and professionals in the field of UAV swarms.",,,,,,"Tang, Jun/0000-0001-5524-9565",,,,,,,,,,,,,0269-2821,1573-7462,,,,,,,,,,,,,,,10.1007/s10462-022-10281-7,0.0,,SEP 2022,,,,,,,,,,,WOS:000861677800001,0
J,"Azizi, M; Talatahari, S; Gandomi, AH",,,,"Azizi, Mahdi; Talatahari, Siamak; Gandomi, Amir H.",,,Fire Hawk Optimizer: a novel metaheuristic algorithm,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"This study proposes the Fire Hawk Optimizer (FHO) as a novel metaheuristic algorithm based on the foraging behavior of whistling kites, black kites and brown falcons. These birds are termed Fire Hawks considering the specific actions they perform to catch prey in nature, specifically by means of setting fire. Utilizing the proposed algorithm, a numerical investigation was conducted on 233 mathematical test functions with dimensions of 2-100, and 150,000 function evaluations were performed for optimization purposes. For comparison, a total of ten different classical and new metaheuristic algorithms were utilized as alternative approaches. The statistical measurements include the best, mean, median, and standard deviation of 100 independent optimization runs, while well-known statistical analyses, such as Kolmogorov-Smirnov, Wilcoxon, Mann-Whitney, Kruskal-Wallis, and Post-Hoc analysis, were also conducted. The obtained results prove that the FHO algorithm exhibits better performance than the compared algorithms from literature. In addition, two of the latest Competitions on Evolutionary Computation (CEC), such as CEC 2020 on bound constraint problems and CEC 2020 on real-world optimization problems including the well-known mechanical engineering design problems, were considered for performance evaluation of the FHO algorithm, which further demonstrated the superior capability of the optimizer over other metaheuristic algorithms in literature. The capability of the FHO is also evaluated in dealing with two of the real-size structural frames with 15 and 24 stories in which the new method outperforms the previously developed metaheuristics.",,,,,"Gandomi, Amir H/J-7595-2013","Gandomi, Amir H/0000-0002-2798-0104; Azizi, Mahdi/0000-0002-2364-2757",,,,,,,,,,,,,0269-2821,1573-7462,,,,,,,,,,,,,,,10.1007/s10462-022-10173-w,0.0,,JUN 2022,,,,,,,,,,,WOS:000815562500001,0
J,"Mi, BG; Fan, Y",,,,Mi Baigang; Fan Yi,,,A review: development of named entity recognition (NER) technology for aeronautical information intelligence,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"The rapid development of data and artificial intelligence technology has introduced new opportunities and challenges to aeronautical information intelligence. However, there are many obstacles in the sharing, reasoning and reusing aeronautical data due to the disunity of norms, the opacity of sharing and semantic ambiguity. To a large extent, as a basic method for processing, storing and deducing aeronautical data in the future, NER provides a new idea for the natural language processing of aeronautical information intelligence. In this paper, the problem with NER for aeronautical information is deeply analyzed, the relationship among the data model, the knowledge system and the named entity (NE) is combed, and the main characteristics of NE are summarized. At the same time, the resources that are useful to NER involving thematic databases, aviation domain ontology and evaluation indicators are described. Finally, two main directions of NER are suggested for further research, which is helpful in aviation development. This paper first provides a comprehensive survey of the approaches and directions of NER in a specific domain: aeronautical intelligence information.",,,,,,,,,,,,,,,,,,,0269-2821,1573-7462,,,,,,,,,,,,,,,10.1007/s10462-022-10197-2,0.0,,MAY 2022,,,,,,,,,,,WOS:000801069100001,0
J,"D'Aniello, G; Gaeta, M; La Rocca, I",,,,"D'Aniello, Giuseppe; Gaeta, Matteo; La Rocca, Ilaria",,,KnowMIS-ABSA: an overview and a reference model for applications of sentiment analysis and aspect-based sentiment analysis,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"The analysis of the opinions of customers and users has been always of great interest in supporting decision-making in many fields, especially in marketing. Sentiment analysis (SA) is the umbrella term for techniques and approaches that analyze user's sentiments, emotions, opinions in text or other media. The need for a better understanding of these opinions paved the way to novel approaches that focus on the analysis of the sentiment related to specific features of a product, giving birth to the field of aspect-based sentiment analysis (ABSA). Although the increasing interest in this discipline, there is still confusion regarding the basic concepts of ABSA: terms like sentiment, affect, emotion, opinion, are used as synonyms while they represent different concepts. This often leads to an incorrect analysis of the users' opinions.This work presents an overview of the state-of-the-art techniques and approaches for ABSA, highlighting the main critical issues related to current trends in this field. Following this analysis, a new reference model for SA and ABSA, namely the KnowMIS-ABSA model, is proposed. The model is grounded on the consideration that sentiment, affect, emotion and opinion are very different concepts and that it is profoundly wrong to use the same metric and the same technique to measure them. Accordingly, we argue that different tools and metrics should be adopted to measure each of the dimensions of an opinion. A qualitative case study, regarding product reviews, is proposed to motivate the advantages of the KnowMIS-ABSA model.",,,,,"Gaeta, Matteo/GNM-5767-2022; D'Aniello, Giuseppe/K-8637-2018","Gaeta, Matteo/0000-0001-7209-3355; D'Aniello, Giuseppe/0000-0002-8687-9348",,,,,,,,,,,,,0269-2821,1573-7462,,,,OCT,2022.0,55.0,7,,,,,5543.0,5574,,10.1007/s10462-021-10134-9,0.0,,JAN 2022,,,,,,,,,,,WOS:000740596100002,0
J,"Xian, SD; Liu, RP; Yang, ZJ; Li, X",,,,"Xian, Sidong; Liu, Renping; Yang, Zhijun; Li, Xin",,,Intuitionistic principal value Z-linguistic hybrid geometric operator and their applications for multi-attribute group decision-making,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Problems often encountered in the modeling of uncertain linguistic multi-attribute group decision-making in targeted poverty alleviation are how to describe and aggregate uncertain and imprecise information more effectively. In this paper, in order to effectively describe the fuzziness and reliability of linguistic evaluation information, and emphasize the role of linguistic evaluation value, we firstly propose this concept of the intuitionistic principal value Z-linguistic set. Then, we propose intuitionistic principal value Z-linguistic hybrid geometric operator regarding the position and ordered weight to aggregate linguistic evaluation information more effectively. Finally, an example of targeted poverty alleviation is given to illustrate effectiveness and superiority based on the operator with different position weights.",,,,,,"Xian, Sidong/0000-0002-9871-4444",,,,,,,,,,,,,0269-2821,1573-7462,,,,JUN,2022.0,55.0,5,,,,,3863.0,3896,,10.1007/s10462-021-10096-y,0.0,,NOV 2021,,,,,,,,,,,WOS:000722097700001,0
J,"Wei, GW; Wei, C; Wu, J; Guo, YF",,,,"Wei, Guiwu; Wei, Cun; Wu, Jiang; Guo, Yanfeng",,,Probabilistic linguistic multiple attribute group decision making for location planning of electric vehicle charging stations based on the generalized Dice similarity measures,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"The location of the electric vehicle charging station is deemed to be a multiple attribute group decision making (MAGDM) issue involving many experts and many conflicting attributes. In practical MAGDM issues, the information of uncertain and fuzzy cognitive decision is well-depicted by linguistic term sets (LTSs). These LTSs could be simply shifted into the probabilistic linguistic sets (PLTSs). In such paper, we design some novel probabilistic linguistic weighted Dice similarity measures (PLWDSM) and the probabilistic linguistic weighted generalized Dice similarity measures (PLWGDSM). Subsequently, the PLWGDSM-based MAGDM methods are presented under PLTSs. In the end, a practical case which concerns about the location planning of electric vehicle charging stations is offered to demonstrate the proposed PLWGDSM's applicability and advantages.",,,,,"Wu, JIANG/AAA-1536-2022","Wu, JIANG/0000-0001-9286-4073",,,,,,,,,,,,,0269-2821,1573-7462,,,,AUG,2021.0,54.0,6,,,,,4137.0,4167,,10.1007/s10462-020-09950-2,0.0,,JAN 2021,,,,,,,,,,,WOS:000608076600001,0
J,"Das, S; Ghorai, G; Pal, M",,,,"Das, Sankar; Ghorai, Ganesh; Pal, Madhumangal",,,Certain competition graphs based on picture fuzzy environment with applications,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"In this paper, the notion of picture fuzzy competition graph along with its few generalizations such as m-step picture fuzzy competition graphs, picture fuzzy economic competition graphs and picture fuzzy competition hypergraphs are introduced. Some related picture fuzzy graphs including picture fuzzy m-step neighborhood graph, picture fuzzy m-step economic competition graph and picture fuzzy k-competition hypergraphs are introduced. Some properties of these graphs have been investigated. Finally, applications of m-step picture fuzzy competition graphs and picture fuzzy competition hypergraphs are presented in several fields such as in education system, ecosystem, business market and job competition.",,,,,"PAL, MRINAL/ABG-9676-2020; Pal, Madhumangal/ABF-1540-2021","PAL, MRINAL/0000-0002-1032-272X; Pal, Madhumangal/0000-0002-6709-836X",,,,,,,,,,,,,0269-2821,1573-7462,,,,APR,2021.0,54.0,4,,,,,3141.0,3171,,10.1007/s10462-020-09923-5,0.0,,NOV 2020,,,,,,,,,,,WOS:000584395000001,0
J,"Bentejac, C; Csorgo, A; Martinez-Munoz, G",,,,"Bentejac, Candice; Csorgo, Anna; Martinez-Munoz, Gonzalo",,,A comparative analysis of gradient boosting algorithms,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"The family of gradient boosting algorithms has been recently extended with several interesting proposals (i.e. XGBoost, LightGBM and CatBoost) that focus on both speed and accuracy. XGBoost is a scalable ensemble technique that has demonstrated to be a reliable and efficient machine learning challenge solver. LightGBM is an accurate model focused on providing extremely fast training performance using selective sampling of high gradient instances. CatBoost modifies the computation of gradients to avoid the prediction shift in order to improve the accuracy of the model. This work proposes a practical analysis of how these novel variants of gradient boosting work in terms of training speed, generalization performance and hyper-parameter setup. In addition, a comprehensive comparison between XGBoost, LightGBM, CatBoost, random forests and gradient boosting has been performed using carefully tuned models as well as using their default settings. The results of this comparison indicate that CatBoost obtains the best results in generalization accuracy and AUC in the studied datasets although the differences are small. LightGBM is the fastest of all methods but not the most accurate. Finally, XGBoost places second both in accuracy and in training speed. Finally an extensive analysis of the effect of hyper-parameter tuning in XGBoost, LightGBM and CatBoost is carried out using two novel proposed tools.",,,,,"Martínez-Muñoz, Gonzalo/K-7269-2012","Martínez-Muñoz, Gonzalo/0000-0002-6125-6056",,,,,,,,,,,,,0269-2821,1573-7462,,,,MAR,2021.0,54.0,3,,,,,1937.0,1967,,10.1007/s10462-020-09896-5,0.0,,AUG 2020,,,,,,,,,,,WOS:000562343400002,0
J,"Mahapatra, T; Sahoo, S; Ghorai, G; Pal, M",,,,"Mahapatra, Tanmoy; Sahoo, Sankar; Ghorai, Ganesh; Pal, Madhumangal",,,Interval valuedm-polar fuzzy planar graph and its application,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"In this article, a new idea of interval-valuedm-polar fuzzy (IVmPF) graph is introduced and investigated some of it's properties. Here, IVmPF multiset, interval-valuedm-polar fuzzy (IVmPF) multi graph are presented. IVmPF planar value of an interval-valuedm-polar fuzzy (IVmPF) planar graph along with degree of planarity value is also introduced to measure the planarity value of an interval-valuedm-polar fuzzy (IVmPF) graph. Some related terms like complete IVmPF graph, strong IVmPF graph, strong edges, faces of IVmPF planar graph are presented. In this paper, IVmPF dual graph is also described which is closely related to IVmPF planar graph. Some important properties are studied on IVmPF dual graph. Lastly, a real life application on IVmPF planar graph has been discussed to show its practicability.",,,,,"PAL, MRINAL/ABG-9676-2020; Pal, Madhumangal/ABF-1540-2021","PAL, MRINAL/0000-0002-1032-272X; Pal, Madhumangal/0000-0002-6709-836X",,,,,,,,,,,,,0269-2821,1573-7462,,,,MAR,2021.0,54.0,3,,,,,1649.0,1675,,10.1007/s10462-020-09879-6,0.0,,AUG 2020,,,,,,,,,,,WOS:000554850500001,0
J,"Zeng, W; Yuan, J; Yuan, CZ; Wang, QH; Liu, FL; Wang, Y",,,,"Zeng, Wei; Yuan, Jian; Yuan, Chengzhi; Wang, Qinghui; Liu, Fenglin; Wang, Ying",,,"A new approach for the detection of abnormal heart sound signals using TQWT, VMD and neural networks",ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Phonocardiogram (PCG) plays an important role in evaluating many cardiac abnormalities, such as the valvular heart disease, congestive heart failure and anatomical defects of the heart. However, effective cardiac auscultation requires trained physicians whose work is tough, laborious and subjective. The objective of this study is to develop an automatic classification method for anomaly (normal vs. abnormal) detection of PCG recordings without any segmentation of heart sound signals. Hybrid signal processing and artificial intelligence tools, including tunable Q-factor wavelet transform (TQWT), variational mode decomposition (VMD), phase space reconstruction (PSR) and neural networks, are utilized to extract representative features in order to model, identify and detect abnormal patterns in the dynamics of PCG system caused by heart disease. First, heart sound signal is decomposed into a set of frequency subbands with a number of decomposition levels by using the TQWT method. Second, VMD is employed to decompose the subband of the heart sound signal into different intrinsic modes, in which the first four intrinsic modes contain the majority of the heart sound signal's energy and are considered to be the predominant intrinsic modes. They are selected to construct the reference variable for analysis. Third, phase space of the reference variable is reconstructed, in which the properties associated with the nonlinear PCG system dynamics are preserved. Three-dimensional PSR together with Euclidean distance has been utilized to derive features, which demonstrate significant difference in PCG system dynamics between normal and abnormal heart sound signals. Finally, PhysioNet/CinC Challenge heart sound database is used for evaluation and the synthetic minority over-sampling technique method is applied to balance the datasets. By using the 10-fold cross-validation style, experimental results demonstrate that the proposed features with dynamical neural networks based classifier yield classification performance with sensitivity, specificity, overall score and accuracy values of 97.73% 98.05%, 97.89%, and 97.89%, respectively. The results verify the effectiveness of the proposed method which can serve as a potential candidate for the automatic anomaly detection in the clinical application.",,,,,,,,,,,,,,,,,,,0269-2821,1573-7462,,,,MAR,2021.0,54.0,3,,,,,1613.0,1647,,10.1007/s10462-020-09875-w,0.0,,JUL 2020,,,,,,,,,,,WOS:000552151500001,0
