Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Cernuschi-Frias, B",,,,"Cernuschi-Frias, B",,,"Partial simultaneous updating in Hopfield memories (vol 19, pg 887, 1989)",IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,,,,,,"Cernuschi-Frias, Bruno/G-9177-2012","Cernuschi-Frias, Bruno/0000-0001-5335-9402",,,,,,,,,,,,,1083-4419,,,,,FEB,2000,30,1,,,,,245,245,,10.1109/TSMCB.2000.826969,0.0,,,,,,,,18244751.0,,,,,WOS:000086068000028,0
J,"Ma, XJ; Sun, ZQ",,,,"Ma, XJ; Sun, ZQ",,,Output tracking and regulation of nonlinear system based on Takagi-Sugeno fuzzy model,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"On the basis of the Takagi-Sugeno (T-S) fuzzy model, this paper discusses in detail the following three problems: 1) output tracking of the nonlinear system; 2) output regulation of the nonlinear system via a state feedback; 3) output regulation of the nonlinear system via a error feedback. Numerical simulations are given to illustrate the soundness of these results and the effectiveness of the new methodology solving the output tracking and regulation problem of the nonlinear system.",,,,,,,,,,,,,,,,,,,1083-4419,,,,,FEB,2000,30,1,,,,,47,59,,,,,,,,,,,18244728.0,,,,,WOS:000086068000005,0
J,"Saade, JJ; Diab, HB",,,,"Saade, JJ; Diab, HB",,,Defuzzification techniques for fuzzy controllers,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Based on the features and disadvantages of the commonly used defuzzification techniques and on the elements involved in the structure of a fuzzy controller, a new and advantageous defuzzification technique is introduced and justified. This is done by integrating the defuzzification problem into the global structure of fuzzy controllers. Another related defuzzification strategy, which has been introduced elsewhere by the principle author of this study, is also given and commented upon. Further, case studies are considered and comparative conclusions are drawn.",,,,,,,,,,,,,,,,,,,1083-4419,,,,,FEB,2000,30,1,,,,,223,229,,10.1109/3477.826965,0.0,,,,,,,,18244747.0,,,,,WOS:000086068000024,0
J,"Cardoso, J; Valette, R; Dubois, D",,,,"Cardoso, J; Valette, R; Dubois, D",,,Possibilistic Petri nets,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"This paper presents the possibilistic Petri net model which combines possibility logic with Petri nets with objects. The main feature of this model is to allow one to reason about the aspects of uncertainty and change in dynamic discrete event systems. The paper presents relevant concepts of Petri nets with objects and possibility logic and how imprecision and vagueness are introduced in the marking of a Petri net with objects. The marking of a net is imprecise, or in a more general way, fuzzy, in order to represent an ill-known knowledge about a system state. A new marking updating according to the fuzzy marking such defined is also discussed. An example of shop floor monitoring is presented that illustrates our approach.",,,,,,"Cardoso, Janette/0000-0001-8436-6111",,,,,,,,,,,,,1083-4419,1941-0492,,,,OCT,1999,29,5,,,,,573,582,,10.1109/3477.790440,0.0,,,,,,,,18252335.0,,,,,WOS:000082666700001,0
J,"Gray, WS; Nabet, B",,,,"Gray, WS; Nabet, B",,,Volterra series analysis and synthesis of a neural network for velocity estimation,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"The motion detection problem occurs frequently in many applications connected with computer vision. Researchers have studied motion detection based on naturally occurring biological circuits for over a century. In this paper, we propose and analyze a motion detection circuit which is based on nerve membrane conduction. It consists of two unidirectional neural networks connected in an opposing fashion. Volterra input-output (I-O) models are then derived for the network so that velocity estimation can be cast as a parameter estimation problem. The technique is demonstrated through simulation.",,,,,,,,,,,,,,,,,,,1083-4419,,,,,APR,1999,29,2,,,,,190,197,,10.1109/3477.752793,0.0,,,,,,,,18252292.0,,,,,WOS:000079319900005,0
J,"Wong, PK; Chan, CK",,,,"Wong, PK; Chan, CK",,,Postprocessing statistical language models for a handwritten Chinese character recognizer,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Two statistical language models have been investigated on their effectiveness in upgrading the accuracy of a Chinese character recognizer. The baseline model is one of lexical analytic nature which segments a sequence of character images according to the maximum matching of words with consideration of word binding forces. A model of bigram statistics of word-classes is then investigated and compared against the baseline model in terms of recognition rate improvement on the image recognizer. On the average, the baseline language model improves the recognition rate by about 7% while the bigram statistics model upgrades it by about 10%.",,,,,,,,,,,,,,,,,,,1083-4419,1941-0492,,,,APR,1999,29,2,,,,,286,291,,10.1109/3477.752802,0.0,,,,,,,,18252301.0,,,,,WOS:000079319900014,0
J,"Shen, VRL; Lai, FP",,,,"Shen, VRL; Lai, FP",,,Requirements specification and analysis of digital systems using fuzzy and marked Petri nets,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Fuzzy information often appears in the system requirements. Fuzzy Petri nets FN) are Petri nets in which certain fuzzy truth-values are assigned to its transitions. In this paper, we show how the FPN model can be used for formal specification and verification of digital systems. The consistent FPN model is actually a state machine, from which we can obtain a consistent marked Petri net (MPN) model. Based on the consistent MPN model, the hardware prototype at register transfer level can be easily induced by using the optimization rules. Finally, main results are presented in the form of three theorems and are supported by some experiments.",,,,,,,,,,,,,,,,,,,1083-4419,1941-0492,,,,OCT,1998,28,5,,,,,748,754,,10.1109/3477.718525,0.0,,,,,,,,18255994.0,,,,,WOS:000075922600012,0
J,"Bolla, R; Davoli, F; Maryni, P; Parisini, T",,,,"Bolla, R; Davoli, F; Maryni, P; Parisini, T",,,An adaptive neural network admission controller for dynamic bandwidth allocation,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"In an access node to a hybrid-switching network (e.g., a base station handling the downlink in a cellular wireless network), the output link bandwidth is dynamically shared between isochronous (guaranteed bandwidth) and asynchronous traffic types. The bandwidth allocation is effected by an admission controller, whose goal is to minimize the refusal rate of connection requests as well as the loss probability of packets queued in a finite buffer. Optimal admission control strategies are approximated by means of backpropagation feedforward neural networks, acting on the embedded Markov chain of the connection dynamics. The case of unknown, slowly varying, input rates is explicitly considered. Numerical results are presented, comparing the approximation with the optimal solution obtained by dynamic programming.",,,,,"Davolli, Franco/I-9691-2019; Davoli, Franco R./E-8232-2017","Davolli, Franco/0000-0003-0383-0096; Davoli, Franco R./0000-0003-0383-0096; BOLLA, RAFFAELE/0000-0003-2861-1586",,,,,,,,,,,,,1083-4419,,,,,AUG,1998,28,4,,,,,592,601,,10.1109/3477.704298,0.0,,,,,,,,18255978.0,,,,,WOS:000074747700011,0
J,"Di Zenzo, S; Cinque, L; Levialdi, S",,,,"Di Zenzo, S; Cinque, L; Levialdi, S",,,Image thresholding using fuzzy entropies,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"An image can be regarded as a fuzzy subset of a plane. A fuzzy entropy measuring the blur in an image is a functional which increases when the sharpness of its argument image decreases. In this paper, we generalize and extend the relation sharper than between fuzzy sets in view of implementing the properties of a relation sharper than between images. We show that there are infinitely many implementations of this relation into an ordering between fuzzy sets (equivalently, images), Relying upon these orderings, we construct classes of fuzzy entropies which are useful for image thresholding by cost minimization. Assuming the image to be a degraded version of an ideal two level image (object/background), a fuzzy entropy can be introduced in a cost functional to force the fitting function to be as close as possible to a two-valued function. The minimization problem is numerically solved, and the results obtained on a synthetic image are reported.",,,,,,,,,,,,,,,,,,,1083-4419,,,,,FEB,1998,28,1,,,,,15,23,,10.1109/3477.658574,0.0,,,,,,,,18255918.0,,,,,WOS:000071692700002,0
J,"Cadenas, JM; Verdegay, JL",,,,"Cadenas, JM; Verdegay, JL",,,Using fuzzy numbers in linear programming,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Managers, decision makers, and experts dealing with optimization problems often have a lack of information on the exact values of some parameters used in their problems. To deal with this kind of imprecise data, fuzzy sets provide a powerful tool to model and solve these problems. This paper studies a linear programming (LP) problem in which all its elements are defined as fuzzy sets. Special cases of this general model are found and reproduced, and it is shown that they coincide with the particular problems proposed in the literature by different authors and distinct approaches. Solution methods are also provided, They show how it is possible to address and solve linear programming problems with data given in a qualitative form, instead of the usual quantitative and precise way.",,,,,"Verdegay, Jose Luis/I-8402-2014; Cadenas, Jose M./K-2410-2012; Verdegay, Jose-Luis/B-1852-2012","Verdegay, Jose Luis/0000-0003-2487-942X; Cadenas, Jose M./0000-0002-0080-4856; Verdegay, Jose-Luis/0000-0003-2487-942X",,,,,,,,,,,,,1083-4419,,,,,DEC,1997,27,6,,,,,1016,1022,,10.1109/3477.650062,0.0,,,,,,,,18263108.0,,,,,WOS:A1997YG33700010,0
J,"Kogiantis, AG; PapantoniKazakos, T",,,,"Kogiantis, AG; PapantoniKazakos, T",,,Operations and learning in neural networks for robust prediction,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"We consider stochastic neural networks, the objective of which is robust prediction for spatial control. We develop neural structures and operations, in which the representations of the environment are preprocessed and provided in quantized format to the prediction layer, and in which the response of each neuron is binary. We also identify the pertinent stochastic network parameters, and subsequently develop a supervised learning algorithm for them. The on-line learning algorithm is based on the Kullback-Leibler performance criterion, it induces backpropagation, and guarantees fast convergence to the prediction probabilities induced by the environment, with probability one.",,,,,,,,,,,,,,,,,,,1083-4419,,,,,JUN,1997,27,3,,,,,402,411,,10.1109/3477.584948,0.0,,,,,,,,18255880.0,,,,,WOS:A1997WY93900004,0
J,"Spall, JC; Cristion, JA",,,,"Spall, JC; Cristion, JA",,,A neural network controller for systems with unmodeled dynamics with applications to wastewater treatment,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"This paper considers the use of neural networks (NN's) in controlling a nonlinear, stochastic system with unknown process equations, The approach here is based on using the output error of the system to train the NN controller without the need to assume or construct a separate model (NN or other type) for the unknown process dynamics, To implement such a direct adaptive control approach, it is required that connection weights in the NN be estimated while the system is being controlled, As a result of the feedback of the unknown process dynamics, however, it is not possible to determine the gradient of the loss function for use in standard (back-propagation-type) weight estimation algorithms. In principle, stochastic approximation algorithms in the standard (Kiefer-Wolfowitz) finite-difference form can be used for this weight estimation since they are based on gradient approximations from available system output errors, However, these algorithms will generally require a prohibitive number of observed system outputs, Therefore, this paper considers the use of a new stochastic approximation algorithm for this weight estimation, which is based on a ''simultaneous perturbation'' gradient approximation, It is shown that this algorithm can greatly enhance the efficiency over more standard stochastic approximation algorithms based on finite-difference gradient approximations, The approach will be illustrated on a simulated wastewater treatment system with stochastic effects and nonstationary dynamics.",,,,,,,,,,,,,,,,,,,1083-4419,,,,,JUN,1997,27,3,,,,,369,375,,10.1109/3477.584945,0.0,,,,,,,,18255877.0,,,,,WOS:A1997WY93900001,0
J,"Chen, CB; Klein, CM",,,,"Chen, CB; Klein, CM",,,A simple approach to ranking a group of aggregated fuzzy utilities,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"When ranking a large quantity of fuzzy numbers, the efficiency. accuracy, and effectiveness of the ranking process is critical. This paper considers the application of ''alpha-cut'' and ''fuzzy arithmetic operations'' to the fuzzy weighted average (FWA) method which can be use to rank aggregated fuzzy utilities (or generalized fuzzy numbers). The purpose of this application is to make the method easier to program and the data easier to manipulate, which results in a more practical method for fuzzy decisions.",,,,,,,,,,,,,,,,,,,1083-4419,,,,,FEB,1997,27,1,,,,,26,35,,10.1109/3477.552183,0.0,,,,,,,,18255837.0,,,,,WOS:A1997WD89200003,0
J,"Chen, SM; Jong, WT",,,,"Chen, SM; Jong, WT",,,A Petri net model for temporal knowledge representation and reasoning - Comment,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"In the above paper(1), Yao has presented a unified time Petri net model (TPN) for temporal knowledge representation and reasoning, where the TPN model presented has a good contribution in the aspect of temporal knowledge representation and reasoning, However, there are a number of errors which should be corrected. The purpose of this paper is to identify these errors, and the corrections provided permit the readers who have been confused by the errors to gain a better understanding of the good ideas presented.",,,,,"Chen, Shyi-Ming/B-9587-2019","Chen, Shyi-Ming/0000-0001-8648-631X",,,,,,,,,,,,,1083-4419,,,,,FEB,1997,27,1,,,,,165,166,,,,,,,,,,,18255854.0,,,,,WOS:A1997WD89200020,0
J,"Wu, CJ; Sung, AH",,,,"Wu, CJ; Sung, AH",,,A general purpose fuzzy controller for monotone functions,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"In this work, a general purpose fuzzy controller is proposed to handle the class of monotone functions, A set of rules on the selection of fuzzy subsets and decision tables based on the mean-of-inversion (MOI) defuzzification method for guaranteed convergence and accuracy is given and proved. Unlike the mean-of-maximum (MOM) and the center-of-area (COA) methods, the MOI method defuzzifies each fired rule separately instead of superimposing fired rules before defuzzification.",,,,,,,,,,,,,,,,,,,1083-4419,,,,,OCT,1996,26,5,,,,,803,808,,10.1109/3477.537323,0.0,,,,,,,,18263080.0,,,,,WOS:A1996VK65400013,0
J,"Lotfi, A; Andersen, HC; Tsoi, AC",,,,"Lotfi, A; Andersen, HC; Tsoi, AC",,,Matrix formulation of fuzzy rule-based systems,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"In this paper, a matrix formulation of fuzzy rule-based systems is introduced. A gradient descent training algorithm for the determination of the unknown parameters can also be expressed in a matrix form for various adaptive fuzzy networks. When converting a rule-based system to the proposed matrix formulation, only three sets of linear/nonlinear equations are required instead of set of rules and an inference mechanism. There are a number of advantages which the matrix formulation has compared with the linguistic approach. Firstly, it obviates the differences among the various architectures; and secondly, it is much easier to organize data in the implementation or simulation of the fuzzy system. The formulation will be illustrated by a number of examples.",,,,,"Lotfi, Ahmad/D-4260-2009","Lotfi, Ahmad/0000-0002-5139-6565; Tsoi, Ah Chung/0000-0003-2904-7008",,,,,,,,,,,,,1083-4419,,,,,APR,1996,26,2,,,,,332,340,,10.1109/3477.485885,0.0,,,,,,,,18263036.0,,,,,WOS:A1996UD02400013,0
J,"Abe, S",,,,"Abe, S",,,Convergence acceleration of the Hopfield neural network by optimizing integration step sizes,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"In our previous work we have clarified global convergence of the Hopfield neural network and showed, by computer simulations, improvement of solution quality by gradually decreasing the diagonal elements of the coefficient matrix. In this paper, to accelerate convergence of the Hopfield network, at each time step the integration step size is determined dynamically so that at least one component of a variable vector reaches the surface of the hypercube. The computer simulation for the traveling salesman problem and an LSI module placement problem shows that convergence is stabilized and accelerated compared to integration by a constant step size.",,,,,"Abe, Shigeo/A-9956-2008","Abe, Shigeo/0000-0002-6070-0338",,,,,,,,,,,,,1083-4419,,,,,FEB,1996,26,1,,,,,194,201,,10.1109/3477.484454,0.0,,,,,,,,18263022.0,,,,,WOS:A1996UC99900021,0
J,"Traore, I; Woungang, I; Nakkabi, Y; Obaidat, MS; Ahmed, AAE; Khalilian, B",,,,"Traore, Issa; Woungang, Isaac; Nakkabi, Youssef; Obaidat, Mohammad S.; Ahmed, Ahmed Awad E.; Khalilian, Bijan",,,Dynamic Sample Size Detection in Learning Command Line Sequence for Continuous Authentication,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Continuous authentication (CA) consists of authenticating the user repetitively throughout a session with the goal of detecting and protecting against session hijacking attacks. While the accuracy of the detector is central to the success of CA, the detection delay or length of an individual authentication period is important as well since it is a measure of the window of vulnerability of the system. However, high accuracy and small detection delay are conflicting requirements that need to be balanced for optimum detection. In this paper, we propose the use of sequential sampling technique to achieve optimum detection by trading off adequately between detection delay and accuracy in the CA process. We illustrate our approach through CA based on user command line sequence and naive Bayes classification scheme. Experimental evaluation using the Greenberg data set yields encouraging results consisting of a false acceptance rate (FAR) of 11.78% and a false rejection rate (FRR) of 1.33%, with an average command sequence length (i.e., detection delay) of 37 commands. When using the Schonlau et al. (SEA) data set, we obtain FAR = 4.28% and FRR = 12%.",,,,,,"Obaidat, Mohammad S./0000-0002-1569-9657",,,,,,,,,,,,,1083-4419,1941-0492,,,,OCT,2012,42,5,,,,,1343,1356,,10.1109/TSMCB.2012.2191403,0.0,,,,,,,,22514203.0,,,,,WOS:000308995500004,0
J,"Qian, PJ; Chung, FL; Wang, ST; Deng, ZH",,,,"Qian, Pengjiang; Chung, Fu-Lai; Wang, Shitong; Deng, Zhaohong",,,Fast Graph-Based Relaxed Clustering for Large Data Sets Using Minimal Enclosing Ball,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Although graph-based relaxed clustering (GRC) is one of the spectral clustering algorithms with straightforwardness and self-adaptability, it is sensitive to the parameters of the adopted similarity measure and also has high time complexity O(N-3) which severely weakens its usefulness for large data sets. In order to overcome these shortcomings, after introducing certain constraints for GRC, an enhanced version of GRC [constrained GRC (CGRC)] is proposed to increase the robustness of GRC to the parameters of the adopted similarity measure, and accordingly, a novel algorithm called fast GRC (FGRC) based on CGRC is developed in this paper by using the core-set-based minimal enclosing ball approximation. A distinctive advantage of FGRC is that its asymptotic time complexity is linear with the data set size N. At the same time, FGRC also inherits the straightforwardness and self-adaptability from GRC, making the proposed FGRC a fast and effective clustering algorithm for large data sets. The advantages of FGRC are validated by various benchmarking and real data sets.",,,,,"Qian, Pengjiang/AAC-1399-2020","Qian, Pengjiang/0000-0002-5596-3694; CHUNG, Fu Lai Korris/0000-0001-5294-8168",,,,,,,,,,,,,1083-4419,1941-0492,,,,JUN,2012,42,3,,,,,672,687,,10.1109/TSMCB.2011.2172604,0.0,,,,,,,,22318491.0,,,,,WOS:000304163200008,0
J,"Hsieh, TJ; Yeh, WC",,,,"Hsieh, Tsung-Jung; Yeh, Wei-Chang",,,Knowledge Discovery Employing Grid Scheme Least Squares Support Vector Machines Based on Orthogonal Design Bee Colony Algorithm,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"This paper proposes a concept for machine learning that integrates a grid scheme (GS) into a least squares support vector machine (LSSVM) (called GS-LSSVM) with a mixed kernel in order to solve data classification problems. The purpose of GS-LSSVM is to execute feature selections, mixed kernel applications, and parameter optimization in a learning paradigm. The proposed learning paradigm includes three steps. First, an orthogonal design is utilized to initialize the number of input features and candidate parameters stored in GS. Then, the features are randomly selected according to the first grid acquired from the first step. These features and the candidate parameters are then passed to LSSVM. Finally, an artificial bee colony algorithm, the recently popular heuristic algorithm, is used to optimize parameters for LSSVM learning. For illustration and evaluation purposes, ten remarkable data sets from the University of California Irvine database are used as testing targets. The experimental results reveal that the proposed GS-LSSVM can produce a classification model more easily interpreted using a small number of features. In terms of accuracy (hit ratio), the GS-LSSVM can significantly outperform other methods listed in this paper. These findings imply that the GS-LSSVM is a promising approach to classification exploration.",,,,,"YEH, WEI-CHANG/AAH-4172-2019","YEH, WEI-CHANG/0000-0001-7393-0768; Hsieh, Tsung-Jung/0000-0002-5838-0582",,,,,,,,,,,,,1083-4419,1941-0492,,,,OCT,2011,41,5,,,,,1198,1212,,10.1109/TSMCB.2011.2116007,0.0,,,,,,,,21421446.0,,,,,WOS:000295012000003,0
J,"Coustaty, M; Bertet, K; Visani, M; Ogier, JM",,,,"Coustaty, Mickael; Bertet, Karell; Visani, Muriel; Ogier, Jean-Marc",,,A New Adaptive Structural Signature for Symbol Recognition by Using a Galois Lattice as a Classifier,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"In this paper, we propose a new approach for symbol recognition using structural signatures and a Galois lattice as a classifier. The structural signatures are based on topological graphs computed from segments which are extracted from the symbol images by using an adapted Hough transform. These structural signatures-that can be seen as dynamic paths which carry high-level information-are robust toward various transformations. They are classified by using a Galois lattice as a classifier. The performance of the proposed approach is evaluated based on the GREC'03 symbol database, and the experimental results we obtain are encouraging.",,,,,"Coustaty, Mickael/P-7464-2019","Coustaty, Mickael/0000-0002-0123-439X",,,,,,,,,,,,,1083-4419,1941-0492,,,,AUG,2011,41,4,,,,,1136,1148,,10.1109/TSMCB.2011.2108646,0.0,,,,,,,,21335315.0,,,,,WOS:000293708200021,0
J,"Cao, LB; Zhang, HF; Zhao, YC; Luo, D; Zhang, CQ",,,,"Cao, Longbing; Zhang, Huaifeng; Zhao, Yanchang; Luo, Dan; Zhang, Chengqi",,,Combined Mining: Discovering Informative Knowledge in Complex Data,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Enterprise data mining applications often involve complex data such as multiple large heterogeneous data sources, user preferences, and business impact. In such situations, a single method or one-step mining is often limited in discovering informative knowledge. It would also be very time and space consuming, if not impossible, to join relevant large data sources for mining patterns consisting of multiple aspects of information. It is crucial to develop effective approaches for mining patterns combining necessary information from multiple relevant business lines, catering for real business settings and decision-making actions rather than just providing a single line of patterns. The recent years have seen increasing efforts on mining more informative patterns, e. g., integrating frequent pattern mining with classifications to generate frequent pattern-based classifiers. Rather than presenting a specific algorithm, this paper builds on our existing works and proposes combined mining as a general approach to mining for informative patterns combining components from either multiple data sets or multiple features or by multiple methods on demand. We summarize general frameworks, paradigms, and basic processes for multifeature combined mining, multisource combined mining, and multimethod combined mining. Novel types of combined patterns, such as incremental cluster patterns, can result from such frameworks, which cannot be directly produced by the existing methods. A set of real-world case studies has been conducted to test the frameworks, with some of them briefed in this paper. They identify combined patterns for informing government debt prevention and improving government service objectives, which show the flexibility and instantiation capability of combined mining in discovering informative knowledge in complex data.",,,,,"zhang, chi/GRX-3610-2022; Zhao, Yanchang/A-7561-2019","Zhao, Yanchang/0000-0002-0209-3971; cao, longbing/0000-0003-1562-9429; Zhang, Chengqi/0000-0001-5715-7154",,,,,,,,,,,,,1083-4419,1941-0492,,,,JUN,2011,41,3,,,,,699,712,,10.1109/TSMCB.2010.2086060,0.0,,,,,,,,21592913.0,,,,,WOS:000290734400008,0
J,"Bhaduri, K; Stefanski, MD; Srivastava, AN",,,,"Bhaduri, Kanishka; Stefanski, Mark D.; Srivastava, Ashok N.",,,Privacy-Preserving Outlier Detection Through Random Nonlinear Data Distortion,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Consider a scenario in which the data owner has some private or sensitive data and wants a data miner to access them for studying important patterns without revealing the sensitive information. Privacy-preserving data mining aims to solve this problem by randomly transforming the data prior to their release to the data miners. Previous works only considered the case of linear data perturbations-additive, multiplicative, or a combination of both-for studying the usefulness of the perturbed output. In this paper, we discuss nonlinear data distortion using potentially nonlinear random data transformation and show how it can be useful for privacy-preserving anomaly detection from sensitive data sets. We develop bounds on the expected accuracy of the nonlinear distortion and also quantify privacy by using standard definitions. The highlight of this approach is to allow a user to control the amount of privacy by varying the degree of nonlinearity. We show how our general transformation can be used for anomaly detection in practice for two specific problem instances: a linear model and a popular nonlinear model using the sigmoid function. We also analyze the proposed nonlinear transformation in full generality and then show that, for specific cases, it is distance preserving. A main contribution of this paper is the discussion between the invertibility of a transformation and privacy preservation and the application of these techniques to outlier detection. The experiments conducted on real-life data sets demonstrate the effectiveness of the approach.",,,,,,,,,,,,,,,,,,,1083-4419,1941-0492,,,,FEB,2011,41,1,,,,,260,272,,10.1109/TSMCB.2010.2051540,0.0,,,,,,,,20595089.0,,,,,WOS:000286388300021,0
J,"del Rincon, JM; Makris, D; Urunuela, CO; Nebel, JC",,,,"del Rincon, Jesus Martinez; Makris, Dimitrios; Orrite Urunuela, Carlos; Nebel, Jean-Christophe",,,Tracking Human Position and Lower Body Parts Using Kalman and Particle Filters Constrained by Human Biomechanics,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"In this paper, a novel framework for visual tracking of human body parts is introduced. The approach presented demonstrates the feasibility of recovering human poses with data from a single uncalibrated camera by using a limb-tracking system based on a 2-D articulated model and a double-tracking strategy. Its key contribution is that the 2-D model is only constrained by biomechanical knowledge about human bipedal motion, instead of relying on constraints that are linked to a specific activity or camera view. These characteristics make our approach suitable for real visual surveillance applications. Experiments on a set of indoor and outdoor sequences demonstrate the effectiveness of our method on tracking human lower body parts. Moreover, a detail comparison with current tracking methods is presented.",,,,,"Nebel, Jean-Christophe/B-5655-2009; Martínez del Rincón, Jesus/C-7067-2008; Makris, Dimitrios/D-4224-2009","Nebel, Jean-Christophe/0000-0003-1812-5269; Martínez del Rincón, Jesus/0000-0002-9574-4138; Makris, Dimitrios/0000-0001-6170-0236",,,,,,,,,,,,,1083-4419,1941-0492,,,,FEB,2011,41,1,,,,,26,37,,10.1109/TSMCB.2010.2044041,0.0,,,,,,,,20388598.0,,,,,WOS:000286388300003,0
J,"Simon, D; Ergezer, M; Du, DW; Rarick, R",,,,"Simon, Dan; Ergezer, Mehmet; Du, Dawei; Rarick, Rick",,,Markov Models for Biogeography-Based Optimization,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Biogeography-based optimization (BBO) is a population-based evolutionary algorithm that is based on the mathematics of biogeography. Biogeography is the science and study of the geographical distribution of biological organisms. In BBO, problem solutions are analogous to islands, and the sharing of features between solutions is analogous to the migration of species. This paper derives Markov models for BBO with selection, migration, and mutation operators. Our models give the theoretically exact limiting probabilities for each possible population distribution for a given problem. We provide simulation results to confirm the Markov models.",,,,,,"Simon, Dan/0000-0002-1289-4000",,,,,,,,,,,,,1083-4419,1941-0492,,,,FEB,2011,41,1,,,,,299,306,,10.1109/TSMCB.2010.2051149,0.0,,,,,,,,20595090.0,,,,,WOS:000286388300024,0
