Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Tonolini, F; Radford, J; Turpin, A; Faccio, D; Murray-Smith, R",,,,"Tonolini, Francesco; Radford, Jack; Turpin, Alex; Faccio, Daniele; Murray-Smith, Roderick",,,Variational Inference for Computational Imaging Inverse Problems,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"Machine learning methods for computational imaging require uncertainty estimation to be reliable in real settings. While Bayesian models offer a computationally tractable way of recovering uncertainty, they need large data volumes to be trained, which in imaging applications implicates prohibitively expensive collections with specific imaging instruments. This paper introduces a novel framework to train variational inference for inverse problems exploiting in combination few experimentally collected data, domain expertise and existing image data sets. In such a way, Bayesian machine learning models can solve imaging inverse problems with minimal data collection efforts. Extensive simulated experiments show the advantages of the proposed framework. The approach is then applied to two real experimental optics settings: holographic image reconstruction and imaging through highly scattering media. In both settings, state of the art reconstructions are achieved with little collection of training data.",,,,,"Turpin, Alejandro/K-4732-2013","Turpin, Alejandro/0000-0001-7877-782X",,,,,,,,,,,,,1532-4435,,,,,,2020,21,,,,,,,,179,,,,,,,,,,,,,,,WOS:000570234100001,0
J,"Yuan, XT; Liu, B; Wang, LZ; Liu, QS; Metaxas, DN",,,,"Yuan, Xiao-Tong; Liu, Bo; Wang, Lezi; Liu, Qingshan; Metaxas, Dimitris N.",,,Dual Iterative Hard Thresholding,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"Iterative Hard Thresholding (IHT) is a popular class of first-order greedy selection methods for loss minimization under cardinality constraint. The existing IHT-style algorithms, however, are proposed for minimizing the primal formulation. It is still an open issue to explore duality theory and algorithms for such a non-convex and NP-hard combinatorial optimization problem. To address this issue, we develop in this article a novel duality theory for l(2)-regularized empirical risk minimization under cardinality constraint, along with an IHT-style algorithm for dual optimization. Our sparse duality theory establishes a set of sufficient and/or necessary conditions under which the original non-convex problem can be equivalently or approximately solved in a concave dual formulation. In view of this theory, we propose the Dual IHT (DIHT) algorithm as a super-gradient ascent method to solve the non-smooth dual problem with provable guarantees on primal-dual gap convergence and sparsity recovery. Numerical results confirm our theoretical predictions and demonstrate the superiority of DIHT to the state-of-the-art primal IHT-style algorithms in model estimation accuracy and computational efficiency.(1)",,,,,"Liu, Qing/GWC-9222-2022; liu, qingqing/HHD-0360-2022",,,,,,,,,,,,,,1532-4435,,,,,,2020,21,,,,,,,,152,,,,,,,,,,,,,,,WOS:000570114500001,0
J,"Zhou, ZX; Amini, AA",,,,"Zhou, Zhixin; Amini, Arash A.",,,Optimal Bipartite Network Clustering,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"We study bipartite community detection in networks, or more generally the network biclustering problem. We present a fast two-stage procedure based on spectral initialization followed by the application of a pseudo-likelihood classifier twice. Under mild regularity conditions, we establish the weak consistency of the procedure (i.e., the convergence of the misclassification rate to zero) under a general bipartite stochastic block model. We show that the procedure is optimal in the sense that it achieves the optimal convergence rate that is achievable by a biclustering oracle, adaptively over the whole class, up to constants. This is further formalized by deriving a minimax lower bound over a class of biclustering problems. The optimal rate we obtain sharpens some of the existing results and generalizes others to a wide regime of average degree growth, from sparse networks with average degrees growing arbitrarily slowly to fairly dense networks with average degrees of order root n. As a special case, we recover the known exact recovery threshold in the log n regime of sparsity. To obtain the consistency result, as part of the provable version of the algorithm, we introduce a sub-block partitioning scheme that is also computationally attractive, allowing for distributed implementation of the algorithm without sacrificing optimality. The provable algorithm is derived from a general class of pseudo-likelihood biclustering algorithms that employ simple EM type updates. We show the effectiveness of this general class by numerical simulations.",,,,,"Zhou, Zhixin/AAW-6707-2021; Zhou, Zhixin/GSD-7016-2022","ZHOU, Zhixin/0000-0003-3737-9248",,,,,,,,,,,,,1532-4435,,,,,,2020,21,,,,,,,,,,,,,,,,,,,,,,,WOS:000520962000015,0
J,"Duchi, J; Namkoong, H",,,,"Duchi, John; Namkoong, Hongseok",,,Variance-based Regularization with Convex Objectives,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"We develop an approach to risk minimization and stochastic optimization that provides a convex surrogate for variance, allowing near-optimal and computationally e ffi cient trading between approximation and estimation error. Our approach builds o ff of techniques for distributionally robust optimization and Owen's empirical likelihood, and we provide a number of fi nite-sample and asymptotic results characterizing the theoretical performance of the estimator. In particular, we show that our procedure comes with certi fi cates of optimality, achieving (in some scenarios) faster rates of convergence than empirical risk minimization by virtue of automatically balancing bias and variance. We give corroborating empirical evidence showing that in practice, the estimator indeed trades between variance and absolute performance on a training sample, improving out-of-sample (test) performance over standard empirical risk minimization for a number of classi fi cation problems.",,,,,,,,,,,,,,,,,,,1532-4435,,,,,,2019,20,,,,,,,,68,,,,,,,,,,,,,,,WOS:000467894600001,0
J,"Kabashima, Y",,,,"Kabashima, Yoshiyuki",,,Semi-Analytic Resampling in Lasso,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"An approximate method for conducting resampling in Lasso, the l(1) penalized linear regression, in a semi-analytic manner is developed, whereby the average over the resampled datasets is directly computed without repeated numerical sampling, thus enabling an inference free of the statistical fluctuations due to sampling fi niteness, as well as a signi fi cant reduction of computational time. The proposed method is based on a message passing type algorithm, and its fast convergence is guaranteed by the state evolution analysis, when covariates are provided as zero-mean independently and identically distributed Gaussian random variables. It is employed to implement bootstrapped Lasso (Bolasso) and stability selection, both of which are variable selection methods using resampling in conjunction with Lasso, and resolves their disadvantage regarding computational cost. To examine approximation accuracy and e ffi ciency, numerical experiments were carried out using simulated datasets. Moreover, an application to a real-world dataset, the wine quality dataset, is presented. To process such real-world datasets, an objective criterion for determining the relevance of selected variables is also introduced by the addition of noise variables and resampling. MATLAB codes implementing the proposed method are distributed in (Obuchi, 2018).",,,,,,,,,,,,,,,,,,,1532-4435,,,,,,2019,20,,,,,,,,70,,,,,,,,,,,,,,,WOS:000467894800001,0
J,"Venturi, L; Bandeira, AS; Bruna, J",,,,"Venturi, Luca; Bandeira, Afonso S.; Bruna, Joan",,,Spurious Valleys in One-hidden-layer Neural Network Optimization Landscapes,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"Neural networks provide a rich class of high-dimensional, non-convex optimization problems. Despite their non-convexity, gradient-descent methods often successfully optimize these models. This has motivated a recent spur in research attempting to characterize properties of their loss surface that may explain such success. In this paper, we address this phenomenon by studying a key topological property of the loss: the presence or absence of spurious valleys, defined as connected components of sub-level sets that do not include a global minimum. Focusing on a class of one-hidden-layer neural networks defined by smooth (but generally non-linear) activation functions, we identify a notion of intrinsic dimension and show that it provides necessary and sufficient conditions for the absence of spurious valleys. More concretely, finite intrinsic dimension guarantees that for sufficiently overparametrised models no spurious valleys exist, independently of the data distribution. Conversely, infinite intrinsic dimension implies that spurious valleys do exist for certain data distributions, independently of model overparametrisation. Besides these positive and negative results, we show that, although spurious valleys may exist in general, they are confined to low risk levels and avoided with high probability on overparametrised models.",,,,,,,,,,,,,,,,,,,1532-4435,,,,,,2019,20,,,,,,,,133,,,,,,,,,,,,,,,WOS:000487068900017,0
J,"Wang, JL; Zhang, T",,,,"Wang, Jialei; Zhang, Tong",,,Utilizing Second Order Information in Minibatch Stochastic Variance Reduced Proximal Iterations,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"We present a novel minibatch stochastic optimization method for empirical risk minimization of linear predictors. The method efficiently leverages both sub-sampled first-order and higher-order information, by incorporating variance-reduction and acceleration techniques. We prove improved iteration complexity over state-of-the-art methods under suitable conditions. In particular, the approach enjoys global fast convergence for quadratic convex objectives and local fast convergence for general convex objectives. Experiments are provided to demonstrate the empirical advantage of the proposed method over existing approaches in the literature.",,,,,"Zhang, Tong/HGC-1090-2022",,,,,,,,,,,,,,1532-4435,,,,,,2019,20,,,,,,,,42,,,,,,,,,,,,,,,WOS:000463320000001,0
J,"Wang, XZ; Yang, ZY; Chen, X; Liu, WD",,,,"Wang, Xiaozhou; Yang, Zhuoyi; Chen, Xi; Liu, Weidong",,,Distributed Inference for Linear Support Vector Machine,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"The growing size of modern data brings many new challenges to existing statistical inference methodologies and theories, and calls for the development of distributed inferential approaches. This paper studies distributed inference for linear support vector machine (SVM) for the binary classification task. Despite a vast literature on SVM, much less is known about the inferential properties of SVM, especially in a distributed setting. In this paper, we propose a multi-round distributed linear-type (MDL) estimator for conducting inference for linear SVM. The proposed estimator is computationally efficient. In particular, it only requires an initial SVM estimator and then successively refines the estimator by solving simple weighted least squares problem. Theoretically, we establish the Bahadur representation of the estimator. Based on the representation, the asymptotic normality is further derived, which shows that the MDL estimator achieves the optimal statistical efficiency, i.e., the same efficiency as the classical linear SVM applying to the entire data set in a single machine setup. Moreover, our asymptotic result avoids the condition on the number of machines or data batches, which is commonly assumed in distributed estimation literature, and allows the case of diverging dimension. We provide simulation studies to demonstrate the performance of the proposed MDL estimator.",,,,,,,,,,,,,,,,,,,1532-4435,,,,,,2019,20,,,,,,,,113,,,,,,,,,,,,,,,WOS:000476624500001,0
J,"Ah-Pine, J",,,,"Ah-Pine, Julien",,,An Efficient and Effective Generic Agglomerative Hierarchical Clustering Approach,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"We introduce an agglomerative hierarchical clustering (AHC) framework which is generic, efficient and effective. Our approach embeds a sub-family of Lance-Williams (LW) clusterings and relies on inner-products instead of squared Euclidean distances. We carry out a constrained bottom-up merging procedure on a sparsified normalized inner-product matrix. Our method is named SNK-AHC for Sparsified Normalized Kernel matrix based AHC. SNK-AHC is more scalable than the classic dissimilarity matrix based AHC. It can also produce better results when clusters have arbitrary shapes. Artificial and real-world benchmarks are used to exemplify these points. From a theoretical standpoint, SNK-AHC provides another interpretation of the classic techniques which relies on the concept of weighted penalized similarities. The differences between group average, Mcquitty, centroid, median and Ward, can be explained by their distinct averaging strategies for aggregating clusters inter-similarities and intra-similarities. Other features of SNK-AHC are examined. We provide sufficient conditions in order to have monotonic dendrograms, we elaborate a stored data matrix approach for centroid and median, we underline the diagonal translation invariance property of group average, Mcquitty and Ward and we show to what extent SNK-AHC can determine the number of clusters.",,,,,,,,,,,,,,,,,,,1532-4435,,,,,,2018,19,,,,,,,,,,,,,,,,,,,,,,,WOS:000444407700001,0
J,"Borgs, C; Chayes, JT; Cohn, H; Holden, N",,,,"Borgs, Christian; Chayes, Jennifer T.; Cohn, Henry; Holden, Nina",,,Sparse Exchangeable Graphs and Their Limits via Graphon Processes,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"In a recent paper, Caron and Fox suggest a probabilistic model for sparse graphs which are exchangeable when associating each vertex with a time parameter in R+. Here we show that by generalizing the classical definition of graphons as functions over probability spaces to functions over sigma-finite measure spaces, we can model a large family of exchangeable graphs, including the Caron-Fox graphs and the traditional exchangeable dense graphs as special cases. Explicitly, modelling the underlying space of features by a sigma-finite measure space (S, S, mu) and the connection probabilities by an integrable function W : S x S -> [ 0,1], we construct a random family (G(t))(t) (>= 0) of growing graphs such that the vertices of G(t) are given by a Poisson point process on S with intensity t mu, with two points x, y of the point process connected with probability W(x,y). We call such a random family a graphon process. We prove that a graphon process has convergent subgraph frequencies (with possibly in finite limits) and that, in the natural extension of the cut metric to our setting, the sequence converges to the generating graphon. We also show that the underlying graphon is identifiable only as an equivalence class over graphons with cut distance zero. More generally, we study metric convergence for arbitrary (not necessarily random) sequences of graphs, and show that a sequence of graphs has a convergent subsequence if and only if it has a subsequence satisfying a property we call uniform regularity of tails. Finally, we prove that every graphon is equivalent to a graphon on R+ equipped with Lebesgue measure.",,,,,,"Borgs, Christian/0000-0001-5653-0498",,,,,,,,,,,,,1532-4435,,,,,,2018,18,,,,,,1,71,,,,,,,,,,,,,,,,WOS:000435628300001,0
J,"Li, ZF; Tewari, A",,,,"Li, Zifan; Tewari, Ambuj",,,Beyond the Hazard Rate: More Perturbation Algorithms for Adversarial Multi-armed Bandits,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"Recent work on follow the perturbed leader (FTPL) algorithms for the adversarial multi-armed bandit problem has highlighted the role of the hazard rate of the distribution generating the perturbations. Assuming that the hazard rate is bounded, it is possible to provide regret analyses for a variety of FTPL algorithms for the multi-armed bandit problem. This paper pushes the inquiry into regret bounds for FTPL algorithms beyond the bounded hazard rate condition. There are good reasons to do so: natural distributions such as the uniform and Gaussian violate the condition. We give regret bounds for both bounded support and unbounded support distributions without assuming the hazard rate condition. We also disprove a conjecture that the Gaussian distribution cannot lead to a low-regret algorithm. In fact, it turns out that it leads to near optimal regret, up to logarithmic factors. A key ingredient in our approach is the introduction of a new notion called the generalized hazard rate.",,,,,,,,,,,,,,,,,,,1532-4435,,,,,,2018,18,,,,,,,,183,,,,,,,,,,,,,,,WOS:000435449100001,0
J,"Lucic, M; Faulkner, M; Krause, A; Feldman, D",,,,"Lucic, Mario; Faulkner, Matthew; Krause, Andreas; Feldman, Dan",,,Training Gaussian Mixture Models at Scale via Coresets,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"How can we train a statistical mixture model on a massive data set? In this work we show how to construct coresets for mixtures of Gaussians. A coreset is a weighted subset of the data, which guarantees that models fitting the coreset also provide a good fit for the original data set. We show that, perhaps surprisingly, Gaussian mixtures admit coresets of size polynomial in dimension and the number of mixture components, while being independent of the data set size. Hence, one can harness computationally intensive algorithms to compute a good approximation on a significantly smaller data set. More importantly, such coresets can be efficiently constructed both in distributed and streaming settings and do not impose restrictions on the data generating process. Our results rely on a novel reduction of statistical estimation to problems in computational geometry and new combinatorial complexity results for mixtures of Gaussians. Empirical evaluation on several real-world data sets suggests that our coreset-based approach enables significant reduction in training-time with negligible approximation error.",,,,,,"Krause, Andreas/0000-0001-7260-9673",,,,,,,,,,,,,1532-4435,,,,,,2018,18,,,,,,,,160,,,,,,,,,,,,,,,WOS:000433253700001,0
J,"Szabo, Z; Sriperumbudur, BK",,,,"Szabo, Zoltan; Sriperumbudur, Bharath K.",,,Characteristic and Universal Tensor Product Kernels,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"Maximum mean discrepancy (MMD), also called energy distance or N-distance in statistics and Hilbert-Schmidt independence criterion (HSIC), specifically distance covariance in statistics, are among the most popular and successful approaches to quantify the difference and independence of random variables, respectively. Thanks to their kernel-based foundations, MMD and HSIC are applicable on a wide variety of domains. Despite their tremendous success, quite little is known about when HSIC characterizes independence and when MMD with tensor product kernel can discriminate probability distributions. In this paper, we answer these questions by studying various notions of characteristic property of the tensor product kernel.",,,,,,,,,,,,,,,,,,,1532-4435,,,,,,2018,18,,,,,,,,233,,,,,,,,,,,,,,,WOS:000440886600001,0
J,"Tosh, C; Dasgupta, S",,,,"Tosh, Christopher; Dasgupta, Sanjoy",,,Maximum Likelihood Estimation for Mixtures of Spherical Gaussians is NP-hard,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,This paper presents NP-hardness and hardness of approximation results for maximum likelihood estimation of mixtures of spherical Gaussians.,,,,,,,,,,,,,,,,,,,1532-4435,,,,,,2018,18,,,,,,,,175,,,,,,,,,,,,,,,WOS:000435442900001,0
J,"Bach, F",,,,"Bach, Francis",,,Breaking the Curse of Dimensionality with Convex Neural Networks,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"We consider neural networks with a single hidden layer and non-decreasing positively homogeneous activation functions like the rectified linear units. By letting the number of hidden units grow unbounded and using classical non-Euclidean regularization tools on the output weights, they lead to a convex optimization problem and we provide a detailed theoretical analysis of their generalization performance, with a study of both the approximation and the estimation errors. We show in particular that they are adaptive to unknown underlying linear structures, such as the dependence on the projection of the input variables onto a low-dimensional subspace. Moreover, when using sparsity-inducing norms on the input weights, we show that high-dimensional non-linear variable selection may be achieved, without any strong assumption regarding the data and with a total number of variables potentially exponential in the number of observations. However, solving this convex optimization problem in infinite dimensions is only possible if the non-convex subproblem of addition of a new unit can be solved efficiently. We provide a simple geometric interpretation for our choice of activation functions and describe simple conditions for convex relaxations of the finite-dimensional non-convex subproblem to achieve the same generalization error bounds, even when constant-factor approximations cannot be found. We were not able to find strong enough convex relaxations to obtain provably polynomial-time algorithms and leave open the existence or non-existence of such tractable algorithms with non-exponential sample complexities.",,,,,,,,,,,,,,,,,,,1532-4435,,,,,,2017,18,,,,,,,,19,,,,,,,,,,,,,,,WOS:000399840100001,0
J,"Hallac, D; Wong, C; Diamond, S; Sharang, A; Sosic, R; Boyd, S; Leskovec, J",,,,"Hallac, David; Wong, Christopher; Diamond, Steven; Sharang, Abhijit; Sosic, Rok; Boyd, Stephen; Leskovec, Jure",,,SnapVX: A Network-Based Convex Optimization Solver,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"SnapVX is a high-performance Python solver for convex optimization problems defined on networks. For these problems, it provides a fast and scalable solution with guaranteed global convergence. SnapVX combines the capabilities of two open source software packages: Snap.py and CVXPY. Snap.py is a large scale graph processing library, and CVXPY provides a general modeling framework for small-scale subproblems. SnapVX offers a customizable yet easy-to-use interface with out-of-the-box functionality. Based on the Alternating Direction Method of Multipliers (ADMM), it is able to efficiently store, analyze, and solve large optimization problems from a variety of different applications.",,,,,,"Leskovec, Jure/0000-0002-5411-923X",,,,,,,,,,,,,1532-4435,,,,,,2017,18,,,,,,,,4,,,,,,,,,,,,,,,WOS:000397018200001,0
J,"Kucukelbir, A; Tran, D; Ranganath, R; Gelman, A; Blei, DM",,,,"Kucukelbir, Alp; Tran, Dustin; Ranganath, Rajesh; Gelman, Andrew; Blei, David M.",,,Automatic Differentiation Variational Inference,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"Probabilistic modeling is iterative. A scientist posits a simple model, fits it to her data, refines it according to her analysis, and repeats. However, fitting complex models to large data is a bottleneck in this process. Deriving algorithms for new models can be both mathematically and computationally challenging, which makes it difficult to efficiently cycle through the steps. To this end, we develop automatic differentiation variational inference (ADVI). Using our method, the scientist only provides a probabilistic model and a dataset, nothing else. ADVI automatically derives an efficient variational inference algorithm, freeing the scientist to refine and explore many models. ADVI supports a broad class of models-no conjugacy assumptions are required. We study ADVI across ten modern probabilistic models and apply it to a dataset with millions of observations. We deploy ADVI as part of Stan, a probabilistic programming system.",,,,,,,,,,,,,,,,,,,1532-4435,,,,,,2017,18,,,,,,1,45,,,,,,,,,,,,,,,,WOS:000399838100001,0
J,"Lin, L; Li, J",,,,"Lin, Lin; Li, Jia",,,Clustering with Hidden Markov Model on Variable Blocks,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"Large-scale data containing multiple important rare clusters, even at moderately high dimensions, pose challenges for existing clustering methods. To address this issue, we propose a new mixture model called Hidden Markov Model on Variable Blocks (HMM-VB) and a new mode search algorithm called Modal Baum-Welch (MBW) for mode-association clustering. HMM-VB leverages prior information about chain-like dependence among groups of variables to achieve the effect of dimension reduction. In case such a dependence structure is unknown or assumed merely for the sake of parsimonious modeling, we develop a recursive search algorithm based on BIC to optimize the formation of ordered variable blocks. The MBW algorithm ensures the feasibility of clustering via mode association, achieving linear complexity in terms of the number of variable blocks despite the exponentially growing number of possible state sequences in HMM-VB. In addition, we provide theoretical investigations about the identifiability of HMM-VB as well as the consistency of our approach to search for the block partition of variables in a special case. Experiments on simulated and real data show that our proposed method outperforms other widely used methods.",,,,,,"Lin, Lin/0000-0002-7464-1172",,,,,,,,,,,,,1532-4435,,,,,,2017,18,,,,,,,,110,,,,,,,,,,,,,,,WOS:000424538900001,0
J,"Papyan, V; Romano, Y; Elad, M",,,,"Papyan, Vardan; Romano, Yaniv; Elad, Michael",,,Convolutional Neural Networks Analyzed via Convolutional Sparse Coding,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"Convolutional neural networks (CNN) have led to many state-of-the-art results spanning through various fields. However, a clear and profound theoretical understanding of the forward pass, the core algorithm of CNN, is still lacking. In parallel, within the wide field of sparse approximation, Convolutional Sparse Coding (CSC) has gained increasing attention in recent years. A theoretical study of this model was recently conducted, establishing it as a reliable and stable alternative to the commonly practiced patch-based processing. Herein, we propose a novel multi-layer model, ML-CSC, in which signals are assumed to emerge from a cascade of CSC layers. This is shown to be tightly connected to CNN, so much so that the forward pass of the CNN is in fact the thresholding pursuit serving the ML-CSC model. This connection brings a fresh view to CNN, as we are able to attribute to this architecture theoretical claims such as uniqueness of the representations throughout the network, and their stable estimation, all guaranteed under simple local sparsity conditions. Lastly, identifying the weaknesses in the above pursuit scheme, we propose an alternative to the forward pass, which is connected to deconvolutional and recurrent networks, and also has better theoretical guarantees.",,,,,", Miki/AAH-4640-2019",,,,,,,,,,,,,,1532-4435,,,,,,2017,18,,,,,,1,52,83,,,,,,,,,,,,,,,WOS:000412062800001,0
J,"van Hoof, H; Neumann, G; Peters, J",,,,"van Hoof, Herke; Neumann, Gerhard; Peters, Jan",,,Non-parametric Policy Search with Limited Information Loss,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"Learning complex control policies from non-linear and redundant sensory input is an important challenge for reinforcement learning algorithms. Non-parametric methods that approximate values functions or transition models can address this problem, by adapting to the complexity of the data set. Yet, many current non-parametric approaches rely on unstable greedy maximization of approximate value functions, which might lead to poor convergence or oscillations in the policy update. A more robust policy update can be obtained by limiting the information loss between successive state-action distributions. In this paper, we develop a policy search algorithm with policy updates that are both robust and non-parametric. Our method can learn non-parametric control policies for infinite horizon continuous Markov decision processes with non-linear and redundant sensory representations. We investigate how we can use approximations of the kernel function to reduce the time requirements of the demanding non-parametric computations. In our experiments, we show the strong performance of the proposed method, and how it can be approximated efficiently. Finally, we show that our algorithm can learn a real-robot under-powered swing-up task directly from image data.",,,,,"van Hoof, Herke/N-7775-2017; Peters, Jan R/D-5068-2009; Peters, Jan/P-6027-2019","van Hoof, Herke/0000-0002-1583-3692; Peters, Jan R/0000-0002-5266-8091; Peters, Jan/0000-0002-5266-8091",,,,,,,,,,,,,1532-4435,,,,,,2017,18,,,,,,1,46,,,,,,,,,,,,,,,,WOS:000412059700001,0
J,"Andresen, A; Spokoiny, V",,,,"Andresen, Andreas; Spokoiny, Vladimir",,,Convergence of an Alternating Maximization Procedure,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"We derive two convergence results for a sequential alternating maximization procedure to approximate the maximizer of random functionals such as the realized log likelihood in MLE estimation. We manage to show that the sequence attains the same deviation properties as shown for the profile M-estimator by Andresen and Spokoiny (2013), that means a finite sample Wilks and Fisher theorem. Further under slightly stronger smoothness constraints on the random functional we can show nearly linear convergence to the global maximizer if the starting point for the procedure is well chosen.",,,,,"Spokoiny, Vladimir/AAF-4942-2021; Spokoiny, Vladimir G./L-5441-2015","Spokoiny, Vladimir/0000-0002-2040-3427; Spokoiny, Vladimir G./0000-0002-2040-3427",,,,,,,,,,,,,1532-4435,,,,,,2016,17,,,,,,,,63,,,,,,,,,,,,,,,WOS:000391522300001,0
J,"Baktashmotlagh, M; Harandi, M; Salzmann, M",,,,"Baktashmotlagh, Mahsa; Harandi, Mehrtash; Salzmann, Mathieu",,,Distribution-Matching Embedding for Visual Domain Adaptation,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"Domain-invariant representations are key to addressing the domain shift problem where the training and test examples follow different distributions. Existing techniques that have attempted to match the distributions of the source and target domains typically compare these distributions in the original feature space. This space, however, may not be directly suitable for such a comparison, since some of the features may have been distorted by the domain shift, or may be domain specific. In this paper, we introduce a Distribution-Matching Embedding approach: An unsupervised domain adaptation method that overcomes this issue by mapping the data to a latent space where the distance between the empirical distributions of the source and target examples is minimized. In other words, we seek to extract the information that is invariant across the source and target data. In particular, we study two different distances to compare the source and target distributions: the Maximum Mean Discrepancy and the Hellinger distance. Furthermore, we show that our approach allows us to learn either a linear embedding, or a nonlinear one. We demonstrate the benefits of our approach on the tasks of visual object recognition, text categorization, and WiFi localization.",,,,,"Harandi, Mehrtash/D-6586-2018","Harandi, Mehrtash/0000-0002-6937-6300; Salzmann, Mathieu/0000-0002-8347-8637",,,,,,,,,,,,,1532-4435,,,,,,2016,17,,,,,,,,108,,,,,,,,,,,,,,,WOS:000391547000001,0
J,"Barber, RF; Sidky, EY",,,,"Barber, Rina Foygel; Sidky, Emil Y.",,,MOCCA: Mirrored Convex/Concave Optimization for Nonconvex Composite Functions,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"Many optimization problems arising in high-dimensional statistics decompose naturally into a sum of several terms, where the individual terms are relatively simple but the composite objective function can only be optimized with iterative algorithms. In this paper, we are interested in optimization problems of the form F(Kx) + G(x), where K is a fixed linear transformation, while F and G are functions that may be nonconvex and/or nondifferentiable. In particular, if either of the terms are nonconvex, existing alternating minimization techniques may fail to converge; other types of existing approaches may instead be unable to handle nondifferentiability. We propose the MOCCA (mirrored convex/concave) algorithm, a primal/dual optimization approach that takes a local convex approximation to each term at every iteration. Inspired by optimization problems arising in computed tomography (CT) imaging, this algorithm can handle a range of nonconvex composite optimization problems, and offers theoretical guarantees for convergence when the overall problem is approximately convex (that is, any concavity in one term is balanced out by convexity in the other term). Empirical results show fast convergence for several structured signal recovery problems.",,,,,"Sidky, Emil/P-7957-2019",,,,,,,,,,,,,,1532-4435,,,,,,2016,17,,,,,,,,144,,,,,,,,,,29391859,,,,,WOS:000391661700001,0
J,"Bischl, B; Lang, M; Kotthoff, L; Schiffner, J; Richter, J; Studerus, E; Casalicchio, G; Jones, ZM",,,,"Bischl, Bernd; Lang, Michel; Kotthoff, Lars; Schiffner, Julia; Richter, Jajob; Studerus, Erich; Casalicchio, Giuseppe; Jones, Zachary M.",,,mlr: Machine Learning in R,JOURNAL OF MACHINE LEARNING RESEARCH,,,,,,,,,,,,"The MLR package provides a generic, object-oriented, and extensible framework for classification, regression, survival analysis and clustering for the R language. It provides a unified interface to more than 160 basic learners and includes meta-algorithms and model selection techniques to improve and extend the functionality of basic learners with, e.g., hyperpa-rameter tuning, feature selection, and ensemble construction. Parallel high-performance computing is natively supported. The package targets practitioners who want to quickly apply machine learning algorithms, as well as researchers who want to implement, benchmark, and compare their new methods in a structured environment.",,,,,"Kotthoff, Lars/AFV-6526-2022; Studerus, Erich/AAB-1632-2020","Studerus, Erich/0000-0003-4233-0182; Richter, Jakob/0000-0003-4481-5554; Kotthoff, Lars/0000-0003-4635-6873; Casalicchio, Giuseppe/0000-0001-5324-5966; Lang, Michel/0000-0001-9754-0393",,,,,,,,,,,,,1532-4435,,,,,,2016,17,,,,,,,,170,,,,,,,,,,,,,,,WOS:000391675400001,0
